trade_id,symbol,direction,signal_time,signal_close,signal_reason,signal_conf,atr_at_signal,entry_time,entry_price,shares,stop_loss,take_profit,risk_amount,equity_at_entry,exit_time,exit_price,exit_reason,gross_pnl,commission,slippage,net_pnl,net_pnl_pct,won,period
72,MSFT,SELL,2026-03-03 12:30:00-05:00,402.3599853515625,RSI overbought=65.7 | BB upper pct_b=0.90,0.556,2.127769546465656,2026-03-03 12:45:00-05:00,402.11884732055665,12.102696591282552,405.31050164025515,395.7355386811597,243.3361201378485,24332.61201378485,2026-03-03 13:30:00-05:00,405.51315689107525,SL,-41.0803,1.0,4.886,-42.0803,-0.001729,False,train
70,GOOGL,BUY,2026-03-03 10:30:00-05:00,297.2300109863281,RSI oversold=23.5 | BB lower pct_b=-0.00,0.556,1.9246656287884716,2026-03-03 10:45:00-05:00,297.38861022949214,16.34394420470379,294.5016117863094,303.16260711585755,243.0251426352611,24301.514263526107,2026-03-03 15:15:00-05:00,303.01102581229964,TP,91.8924,1.0,4.9077,90.8924,0.00374,True,train
65,NVDA,BUY,2026-03-03 09:30:00-05:00,178.44500732421875,RSI oversold=29.9 | BB lower pct_b=-0.45,0.556,1.0921339566100983,2026-03-03 09:45:00-05:00,178.50920816802977,27.325403836484597,176.87100723311463,181.78561003786007,243.89181008612542,24388.18100861254,2026-03-03 15:45:00-05:00,179.9000104904175,EOD,38.0042,1.0,4.8981,37.0042,0.001517,True,train
73,AAPL,BUY,2026-03-03 12:45:00-05:00,260.7300109863281,RSI oversold=32.5 | BB lower pct_b=0.06,0.556,1.3440368717774425,2026-03-03 13:00:00-05:00,260.9103887786865,18.65208367339074,258.8943334710204,264.94249939401885,243.32612013784848,24331.61201378485,2026-03-03 15:45:00-05:00,263.5781364593506,EOD,49.7591,1.0,4.8926,48.7591,0.002004,True,train
74,MSFT,SELL,2026-03-03 13:45:00-05:00,405.5,RSI overbought=71.7 | BB upper pct_b=0.90,0.556,2.015467522334418,2026-03-03 14:00:00-05:00,405.2672662200928,12.016376568881244,408.2904675035944,399.2208636530895,243.492204097084,24348.2204097084,2026-03-03 15:45:00-05:00,403.9818887786865,EOD,15.4456,1.0,4.8609,14.4456,0.000593,True,train
75,QQQ,SELL,2026-03-04 10:00:00-05:00,607.0999755859375,RSI overbought=66.4 | BB upper pct_b=1.12,0.556,2.2632682519448477,2026-03-04 10:15:00-05:00,606.8064303588867,8.088022966144354,610.2013327368039,600.0166256030521,245.39321723733752,24538.321723733752,2026-03-04 10:15:00-05:00,610.5064334031723,SL,-29.9257,1.0,4.9216,-30.9257,-0.00126,False,train
78,MSFT,SELL,2026-03-04 11:30:00-05:00,406.4649963378906,MACD↓ hist=-0.0550 | BB upper pct_b=0.96,0.444,2.096327199274574,2026-03-04 11:45:00-05:00,406.23678244018555,12.064587488576297,409.3812732390974,399.94780084236186,245.0539601413677,24504.396014136768,2026-03-04 13:00:00-05:00,409.58596387571697,SL,-40.4065,1.0,4.92,-41.4065,-0.00169,False,train
77,QQQ,SELL,2026-03-04 10:30:00-05:00,609.1300048828125,RSI overbought=66.3 | BB upper pct_b=1.00,0.556,2.366698100728274,2026-03-04 10:45:00-05:00,608.8354446411133,8.050252734080686,612.3854917922057,601.7353503389285,245.0639601413677,24505.396014136768,2026-03-04 13:30:00-05:00,612.6916845381018,SL,-31.0437,1.0,4.9156,-32.0437,-0.001308,False,train
76,NVDA,SELL,2026-03-04 10:15:00-05:00,183.47000122070312,RSI overbought=66.8 | BB upper pct_b=1.28,0.556,1.2077600332556808,2026-03-04 10:30:00-05:00,183.3882557296753,26.72733421955009,185.19989577955883,179.76497562990826,245.07396014136768,24506.396014136768,2026-03-04 15:45:00-05:00,182.9914438934326,EOD,10.6057,1.0,4.895,9.6057,0.000392,True,train
80,AAPL,SELL,2026-03-04 13:15:00-05:00,263.7799987792969,MACD✗↓ hist=-0.0092,0.444,1.0916012090125449,2026-03-04 13:30:00-05:00,263.6680877990723,18.5551385652206,265.3054896125911,260.39328417203467,244.61989521692686,24460.989521692685,2026-03-04 15:45:00-05:00,262.5812372131347,EOD,20.1667,1.0,4.8811,19.1667,0.000784,True,train
81,MSFT,SELL,2026-03-04 13:15:00-05:00,410.07000732421875,RSI overbought=66.4 | BB upper pct_b=1.00,0.556,2.1226881452598807,2026-03-04 13:30:00-05:00,409.83999092102056,11.936848557273423,413.02402313891037,403.47192648524094,244.60989521692684,24459.989521692685,2026-03-04 15:45:00-05:00,405.2025,EOD,55.357,1.0,4.8633,54.357,0.002222,True,train
79,GOOGL,SELL,2026-03-04 13:00:00-05:00,303.55999755859375,MACD✗↓ hist=-0.0084,0.444,1.2416651317307685,2026-03-04 13:15:00-05:00,303.4281965789795,16.124400960426364,305.29069427657566,299.7032011837872,244.62989521692685,24461.989521692685,2026-03-04 15:45:00-05:00,303.1815137786865,EOD,3.9776,1.0,4.8894,2.9776,0.000122,True,train
82,QQQ,SELL,2026-03-04 14:15:00-05:00,612.3400268554688,MACD✗↓ hist=-0.0580 | RSI overbought=66.6,0.778,1.4783328589514382,2026-03-04 14:30:00-05:00,612.02885446167,7.98261246601031,614.2463537500971,607.5938558848156,244.27945815918685,24426.945815918683,2026-03-04 15:45:00-05:00,610.8552627868652,EOD,9.3683,1.0,4.8797,8.3683,0.000343,True,train
83,AAPL,BUY,2026-03-05 09:30:00-05:00,259.33990478515625,RSI oversold=23.2 | BB lower pct_b=-0.28,0.556,1.0284878531654673,2026-03-05 09:45:00-05:00,259.46966633605956,18.901185263541045,257.9269345563114,262.555129895556,245.21421168435202,24520.4211684352,2026-03-05 13:45:00-05:00,257.79797108903324,SL,-31.597,1.0,4.8897,-32.597,-0.001329,False,train
86,NVDA,BUY,2026-03-05 12:30:00-05:00,179.36000061035156,RSI oversold=32.9 | BB lower pct_b=-0.22,0.556,1.161867987159804,2026-03-05 12:45:00-05:00,179.43968110656738,27.327758294302768,177.69687912582768,182.92528506804678,245.18421168435202,24517.4211684352,2026-03-05 15:45:00-05:00,182.83382242551275,TP,92.7543,1.0,4.9513,91.7543,0.003742,True,train
88,AAPL,BUY,2026-03-05 14:00:00-05:00,258.260009765625,RSI oversold=34.9 | BB lower pct_b=0.16,0.556,1.0458702344472193,2026-03-05 14:15:00-05:00,258.3991240081787,18.950392530039714,256.83031865650787,261.53673471152035,244.83824146866976,24482.824146866977,2026-03-05 15:45:00-05:00,260.17984255981446,EOD,33.7453,1.0,4.9149,32.7453,0.001337,True,train
85,MSFT,SELL,2026-03-05 09:45:00-05:00,410.8500061035156,MACD↓ hist=-0.2119 | BB upper pct_b=0.88,0.444,1.971531946308443,2026-03-05 10:00:00-05:00,410.6345763397217,11.94220973157899,413.5918742591844,404.7199805007964,245.194211684352,24518.4211684352,2026-03-05 15:45:00-05:00,410.92536122131344,EOD,-3.4726,1.0,4.9044,-4.4726,-0.000182,False,train
84,GOOGL,BUY,2026-03-05 09:30:00-05:00,299.30499267578125,RSI oversold=28.7 | BB lower pct_b=-0.40,0.556,1.1855160532867666,2026-03-05 09:45:00-05:00,299.4496377868652,16.376991703618447,297.67136370693504,303.0061859467255,245.204211684352,24519.4211684352,2026-03-05 15:45:00-05:00,300.7395696411133,EOD,21.1252,1.0,4.9159,20.1252,0.000821,True,train
87,QQQ,BUY,2026-03-05 12:30:00-05:00,604.0900268554688,RSI oversold=34.7 | BB lower pct_b=-0.07,0.556,2.044731331032865,2026-03-05 12:45:00-05:00,604.3720423278809,8.11335384542296,601.3049453313316,610.5062363209795,245.17421168435203,24516.4211684352,2026-03-05 15:45:00-05:00,608.6654857177734,EOD,34.8342,1.0,4.9221,33.8342,0.00138,True,train
93,NVDA,SELL,2026-03-06 12:15:00-05:00,181.13999938964844,MACD✗↓ hist=-0.0005,0.444,1.0756493328861036,2026-03-06 12:30:00-05:00,181.04942938995362,27.23323750174142,182.66290338928277,177.8224813912953,246.52810550656847,24651.810550656846,2026-03-06 15:15:00-05:00,177.91139263199094,TP,85.4589,1.0,4.8866,84.4589,0.003426,True,validate
94,NVDA,BUY,2026-03-06 15:30:00-05:00,177.75999450683594,RSI oversold=30.6 | BB lower pct_b=-0.04,0.556,1.0381247845996968,2026-03-06 15:45:00-05:00,177.81886072540283,27.82187373157753,176.2616735485033,180.93323507920192,247.3626945097564,24735.26945097564,2026-03-06 15:45:00-05:00,177.6411307296753,EOD,-4.9448,1.0,4.946,-5.9448,-0.00024,False,validate
89,AAPL,BUY,2026-03-06 09:30:00-05:00,255.50999450683594,MACD↑ hist=+0.0089 | RSI oversold=32.9 | BB lower pct_b=-0.19,0.778,1.4437219800360361,2026-03-06 09:45:00-05:00,255.62144496917722,19.291660411066026,253.45586199912316,259.95261090928534,246.56810550656846,24655.810550656846,2026-03-06 15:45:00-05:00,257.40623616027835,EOD,34.4316,1.0,4.9498,33.4316,0.001356,True,validate
92,MSFT,SELL,2026-03-06 12:00:00-05:00,410.90008544921875,MACD✗↓ hist=-0.0218,0.444,1.9524234981112527,2026-03-06 12:15:00-05:00,410.6745648803711,12.00649500065263,413.603200127538,404.81729438603736,246.53810550656846,24652.810550656846,2026-03-06 15:45:00-05:00,408.8243051147461,EOD,22.2151,1.0,4.9184,21.2151,0.000861,True,validate
90,GOOGL,BUY,2026-03-06 09:30:00-05:00,297.19500732421875,MACD↑ hist=+0.0937 | BB lower pct_b=-0.13,0.444,1.5040278584168996,2026-03-06 09:45:00-05:00,297.3436048278808,16.584053028434234,295.0875630402555,301.8556884031315,246.55810550656847,24654.810550656846,2026-03-06 15:45:00-05:00,298.2907824401856,EOD,15.708,1.0,4.9403,14.708,0.000597,True,validate
91,QQQ,BUY,2026-03-06 09:30:00-05:00,600.2000732421875,MACD↑ hist=+0.0902 | BB lower pct_b=-0.05,0.444,2.600093180438342,2026-03-06 09:45:00-05:00,600.5200806884766,8.211152746929267,596.6199409178191,608.3203602297916,246.54810550656848,24653.810550656846,2026-03-06 15:45:00-05:00,599.5700601196289,EOD,-7.8008,1.0,4.9283,-8.8008,-0.000357,False,validate
98,GOOGL,BUY,2026-03-09 09:30:00-04:00,295.6400146484375,RSI oversold=30.2 | BB lower pct_b=-0.40,0.556,1.3071352473237698,2026-03-09 09:45:00-04:00,295.7828272705078,16.760187802750924,293.8221243995222,299.7042330124791,247.86878669411746,24785.878669411744,2026-03-09 10:45:00-04:00,299.5543808959729,TP,63.2119,1.0,4.9902,62.2119,0.00251,True,validate
95,NVDA,BUY,2026-03-09 09:30:00-04:00,176.1199951171875,RSI oversold=24.5 | BB lower pct_b=-0.08,0.556,1.1281524389084678,2026-03-09 09:45:00-04:00,176.21306249999998,28.13625541456298,174.52083384163728,179.5975198167254,247.89878669411746,24788.878669411744,2026-03-09 11:45:00-04:00,179.50772105681705,TP,92.6994,1.0,5.0056,91.6994,0.003699,True,validate
99,QQQ,BUY,2026-03-09 09:30:00-04:00,593.010009765625,RSI oversold=24.5 | BB lower pct_b=-0.37,0.556,2.4532576154977415,2026-03-09 09:45:00-04:00,593.2764704589844,8.355591331723073,589.5965840357378,600.6362433054776,247.85878669411744,24784.878669411744,2026-03-09 12:15:00-04:00,600.3359251838249,TP,58.9859,1.0,4.9879,57.9859,0.00234,True,validate
96,AAPL,BUY,2026-03-09 09:30:00-04:00,254.9600067138672,MACD↑ hist=+0.0143 | BB lower pct_b=-0.23,0.444,1.2128642414129938,2026-03-09 09:45:00-04:00,255.0774719467163,19.436352791351133,253.25817558459678,258.7160646709553,247.88878669411744,24787.878669411744,2026-03-09 15:15:00-04:00,258.58670663861983,TP,68.2067,1.0,4.9931,67.2067,0.002711,True,validate
100,GOOGL,SELL,2026-03-09 12:30:00-04:00,301.7799987792969,RSI overbought=66.7 | BB upper pct_b=0.97,0.556,1.3250404543399898,2026-03-09 12:45:00-04:00,301.6391135406494,16.57396190860906,303.6266742221594,297.66399217762944,249.96775889846634,24995.775889846635,2026-03-09 15:15:00-04:00,303.77848755927045,SL,-35.4579,1.0,5.0158,-36.4579,-0.001459,False,validate
102,AAPL,SELL,2026-03-09 15:30:00-04:00,260.0199890136719,RSI overbought=68.4 | BB upper pct_b=1.20,0.556,1.0550230801883538,2026-03-09 15:45:00-04:00,259.87,19.260033639783913,261.45253462028256,256.70493075943494,250.25524709853227,25024.524709853227,2026-03-09 15:45:00-04:00,260.0199596557617,EOD,-2.8882,1.0,5.0053,-3.8882,-0.000155,False,validate
97,MSFT,BUY,2026-03-09 09:30:00-04:00,404.69000244140625,RSI oversold=30.8 | BB lower pct_b=-0.38,0.556,1.8380408000395556,2026-03-09 09:45:00-04:00,404.8823326721191,12.244485209230115,402.12527147205975,410.39645507223776,247.87878669411745,24786.878669411744,2026-03-09 15:45:00-04:00,409.24528720092775,EOD,53.4221,1.0,4.9855,52.4221,0.002115,True,validate
103,GOOGL,SELL,2026-03-09 15:30:00-04:00,305.1499938964844,RSI overbought=75.7 | BB upper pct_b=1.09,0.556,1.226747949654358,2026-03-09 15:45:00-04:00,304.9324489593506,16.44499212832386,306.77257088383215,301.25220511038754,250.73058614035187,25072.058614035188,2026-03-09 15:45:00-04:00,306.92595716927406,SL,-32.7832,1.0,5.0297,-33.7832,-0.001347,False,validate
101,QQQ,SELL,2026-03-09 15:15:00-04:00,606.780029296875,RSI overbought=69.0 | BB upper pct_b=1.36,0.556,2.088030072009313,2026-03-09 15:30:00-04:00,606.4366202392579,8.253632407614004,609.5686653472718,600.1725300232299,250.26524709853229,25025.524709853227,2026-03-09 15:45:00-04:00,608.0638897705078,EOD,-13.4309,1.0,5.0108,-14.4309,-0.000577,False,validate
104,NVDA,SELL,2026-03-09 15:45:00-04:00,182.67999267578125,RSI overbought=66.8 | BB upper pct_b=1.14,0.556,1.024487008458578,2026-03-10 09:30:00-04:00,182.30879389953614,27.45215298442043,183.845524412224,179.2353328741604,250.23844502676198,25022.8445026762,2026-03-10 09:45:00-04:00,183.9374471744301,SL,-44.71,1.0,5.0259,-45.71,-0.001827,False,validate
107,NVDA,SELL,2026-03-10 10:00:00-04:00,183.12789916992188,RSI overbought=66.0 | BB upper pct_b=0.94,0.556,1.080761739592883,2026-03-10 10:15:00-04:00,183.0184456100464,27.292477958237317,184.63958821943572,179.77616039126775,249.75134463815235,24974.134463815233,2026-03-10 10:30:00-04:00,184.73190801354542,SL,-46.7646,1.0,5.0171,-47.7646,-0.001913,False,validate
106,QQQ,SELL,2026-03-10 09:30:00-04:00,608.77001953125,RSI overbought=72.5 | BB upper pct_b=1.05,0.556,2.2510411895988147,2026-03-10 09:45:00-04:00,608.3956622009277,8.21049064467743,611.7722239853259,601.6425386321313,249.76134463815234,24975.134463815233,2026-03-10 11:00:00-04:00,612.0781100973186,SL,-30.2347,1.0,5.0091,-31.2347,-0.001251,False,validate
110,NVDA,SELL,2026-03-10 10:45:00-04:00,185.47000122070312,RSI overbought=74.6 | BB upper pct_b=1.01,0.556,1.0818264997444058,2026-03-10 11:00:00-04:00,185.3772662200928,26.890427652917833,187.0000059697094,182.13178672085957,249.24369828935468,24923.36982893547,2026-03-10 15:45:00-04:00,184.85237450408934,EOD,14.1146,1.0,4.9766,13.1146,0.000526,True,validate
109,AAPL,SELL,2026-03-10 10:30:00-04:00,261.0799865722656,RSI overbought=66.6 | BB upper pct_b=1.03,0.556,1.2634107919020532,2026-03-10 10:45:00-04:00,260.9694561004639,19.10213570690058,262.864572288317,257.1792237247577,249.2536982893547,24924.36982893547,2026-03-10 15:45:00-04:00,260.85036122131345,EOD,2.275,1.0,4.9827,1.275,5.1e-05,True,validate
108,MSFT,BUY,2026-03-10 10:00:00-04:00,404.1199951171875,MACD↑ hist=+0.0100 | BB lower pct_b=0.16,0.444,1.8875263099016115,2026-03-10 10:15:00-04:00,404.2920413360595,12.35450214715258,401.4607518712071,409.95462026576433,249.74134463815233,24973.134463815233,2026-03-10 15:45:00-04:00,405.5571297607422,EOD,15.6295,1.0,5.0039,14.6295,0.000586,True,validate
105,GOOGL,SELL,2026-03-10 09:30:00-04:00,308.0899963378906,RSI overbought=82.6 | BB upper pct_b=1.15,0.556,1.3450536893902691,2026-03-10 09:45:00-04:00,307.8958712921143,16.224403632953127,309.9134518261997,303.8607102239435,249.77134463815233,24976.134463815233,2026-03-10 15:45:00-04:00,307.1935285491943,EOD,11.3951,1.0,4.9885,10.3951,0.000416,True,validate
111,QQQ,SELL,2026-03-10 11:15:00-04:00,611.469970703125,RSI overbought=70.8 | BB upper pct_b=0.84,0.556,2.203153595222504,2026-03-10 11:30:00-04:00,611.19425,8.145408804134739,614.4989803928338,604.5847892143325,248.9213512493264,24891.13512493264,2026-03-10 15:45:00-04:00,607.9438346557616,EOD,26.476,1.0,4.964,25.476,0.001023,True,validate
112,NVDA,SELL,2026-03-11 09:30:00-04:00,186.07000732421875,MACD↓ hist=-0.1888 | BB upper pct_b=0.81,0.444,0.9880552888603218,2026-03-11 09:45:00-04:00,185.97697232055665,26.83775838951374,187.45905525384714,183.01280645397568,249.5602524576192,24955.02524576192,2026-03-11 10:00:00-04:00,187.55278478147406,SL,-42.2913,1.0,5.0111,-43.2913,-0.001735,False,validate
113,MSFT,BUY,2026-03-11 09:30:00-04:00,407.739990234375,MACD✗↑ hist=+0.1699,0.444,1.515089206108226,2026-03-11 09:45:00-04:00,407.76377755737303,12.239942152414805,405.4911437482107,412.3090451756977,249.55025245761922,24954.02524576192,2026-03-11 10:15:00-04:00,405.2883981763366,SL,-30.2985,1.0,4.9771,-31.2985,-0.001254,False,validate
114,GOOGL,SELL,2026-03-11 09:45:00-04:00,309.04998779296875,MACD↓ hist=-0.2409 | BB upper pct_b=0.85,0.444,1.2020249745650153,2026-03-11 10:00:00-04:00,308.8555047607422,16.13099561943438,310.6585422225897,305.24942983704716,249.10733971668634,24909.733971668633,2026-03-11 10:15:00-04:00,310.81387149370096,SL,-31.5904,1.0,4.9967,-32.5904,-0.001308,False,validate
117,NVDA,SELL,2026-03-11 11:00:00-04:00,186.13499450683594,MACD✗↓ hist=-0.0033,0.444,1.020910521613889,2026-03-11 11:15:00-04:00,186.0369398803711,26.708507549118377,187.56830566279194,182.97420831552944,248.43845066048863,24842.845066048863,2026-03-11 15:45:00-04:00,186.10299950408935,EOD,-1.7644,1.0,4.9684,-2.7644,-0.000111,False,validate
115,MSFT,SELL,2026-03-11 10:45:00-04:00,404.260009765625,MACD✗↓ hist=-0.0669,0.444,1.680582968921565,2026-03-11 11:00:00-04:00,404.0978377990723,12.296945314715021,406.61871225245466,399.05608889230757,248.45845066048864,24844.845066048863,2026-03-11 15:45:00-04:00,405.0224173278808,EOD,-11.3695,1.0,4.9736,-12.3695,-0.000498,False,validate
116,GOOGL,SELL,2026-03-11 10:45:00-04:00,310.70001220703125,RSI overbought=65.7 | BB upper pct_b=0.97,0.556,1.3309690900966518,2026-03-11 11:00:00-04:00,310.54466220092775,16.000819263783594,312.5411158360727,306.5517549306378,248.44845066048865,24843.845066048863,2026-03-11 15:45:00-04:00,308.86434645080567,EOD,26.8864,1.0,4.9543,25.8864,0.001042,True,validate
118,QQQ,BUY,2026-03-11 15:30:00-04:00,607.52001953125,MACD✗↑ hist=+0.0056,0.444,1.5659373868866466,2026-03-11 15:45:00-04:00,607.8237795410156,8.177895789327842,605.4748734606857,612.5215917016756,248.53597636809025,24852.597636809023,2026-03-11 15:45:00-04:00,607.4261154785156,EOD,-3.2521,1.0,4.9703,-4.2521,-0.000171,False,validate
119,AAPL,BUY,2026-03-11 15:45:00-04:00,260.80999755859375,MACD✗↑ hist=+0.0116,0.444,0.7176449453224238,2026-03-12 09:30:00-04:00,258.7693346557617,19.20501562876625,257.6928672377781,260.92226949172897,248.48345581546738,24847.34558154674,2026-03-12 09:30:00-04:00,257.5640208041592,SL,-23.1481,1.0,4.9593,-24.1481,-0.000972,False,validate
120,QQQ,BUY,2026-03-12 09:30:00-04:00,602.489990234375,RSI oversold=32.2 | BB lower pct_b=-0.38,0.556,1.8453206484427593,2026-03-12 09:45:00-04:00,602.7712056884766,8.236358099367553,600.0032247158124,608.3071676338049,248.23197510189144,24822.197510189144,2026-03-12 09:45:00-04:00,599.7032231034545,SL,-25.269,1.0,4.9532,-26.269,-0.001058,False,validate
124,GOOGL,BUY,2026-03-12 09:45:00-04:00,304.4100036621094,RSI oversold=29.3 | BB lower pct_b=-0.33,0.556,1.2387226553368218,2026-03-12 10:00:00-04:00,304.5321948852539,16.282632131107267,302.67411090224863,308.24836285126435,247.92928506976278,24791.928506976277,2026-03-12 10:30:00-04:00,302.5227738467975,SL,-32.7187,1.0,4.9435,-33.7187,-0.00136,False,validate
121,NVDA,BUY,2026-03-12 09:45:00-04:00,182.3800048828125,RSI oversold=29.5 | BB lower pct_b=-0.37,0.556,0.8624716332804098,2026-03-12 10:00:00-04:00,182.4711948852539,27.17790994087486,181.1774874353333,185.05860978509514,247.95928506976279,24794.928506976277,2026-03-12 15:45:00-04:00,182.91848950958254,EOD,12.1565,1.0,4.9665,11.1565,0.00045,True,test
122,AAPL,BUY,2026-03-12 09:45:00-04:00,255.47000122070312,RSI oversold=23.3 | BB lower pct_b=-0.34,0.556,1.0067449199204668,2026-03-12 10:00:00-04:00,255.56772244262694,19.403802851154303,254.05760506274623,258.58795720238834,247.94928506976277,24793.928506976277,2026-03-12 15:45:00-04:00,255.622125,EOD,1.0556,1.0,4.9608,0.0556,2e-06,True,test
123,MSFT,BUY,2026-03-12 09:45:00-04:00,402.7099914550781,MACD↑ hist=+0.0825 | BB lower pct_b=0.11,0.444,1.3493540349119315,2026-03-12 10:00:00-04:00,402.90136221313475,12.30769157531927,400.87733116076686,406.9494243178705,247.93928506976278,24792.928506976277,2026-03-12 15:45:00-04:00,401.6890696411133,EOD,-14.9205,1.0,4.9526,-15.9205,-0.000642,False,test
126,GOOGL,BUY,2026-03-12 10:45:00-04:00,302.0199890136719,RSI oversold=22.2 | BB lower pct_b=-0.03,0.556,1.282616511189103,2026-03-12 11:00:00-04:00,302.1709990081787,16.386224968426237,300.247074241395,306.01884854174597,247.57209843410587,24756.209843410586,2026-03-12 15:45:00-04:00,303.3582547607422,EOD,19.4546,1.0,4.9624,18.4546,0.000745,True,test
125,QQQ,BUY,2026-03-12 10:15:00-04:00,598.9000244140625,RSI oversold=29.7 | BB lower pct_b=-0.13,0.556,2.051881295439991,2026-03-12 10:30:00-04:00,599.2094281311034,8.263624930145005,596.1316061879435,605.3650720174234,247.58209843410586,24757.209843410586,2026-03-12 15:45:00-04:00,597.0413568420411,EOD,-17.9161,1.0,4.9439,-18.9161,-0.000764,False,test
127,NVDA,BUY,2026-03-13 09:30:00-04:00,185.5738983154297,MACD✗↑ hist=+0.1413,0.444,0.9113661128456897,2026-03-13 09:45:00-04:00,185.66338771820068,26.662273360345008,184.29633854893214,188.39748605673776,247.51039981751939,24750.03998175194,2026-03-13 10:00:00-04:00,184.2041903796577,SL,-38.9055,1.0,4.932,-39.9055,-0.001612,False,test
128,NVDA,BUY,2026-03-13 10:30:00-04:00,182.89999389648438,MACD↑ hist=+0.0438 | BB lower pct_b=0.19,0.444,0.9770195163226056,2026-03-13 10:45:00-04:00,182.9914438934326,27.00687413321388,181.5259146189487,185.92250244240043,247.10134463425018,24709.134463425016,2026-03-13 11:30:00-04:00,181.43515166163922,SL,-42.0306,1.0,4.9222,-43.0306,-0.001741,False,test
129,AAPL,BUY,2026-03-13 10:30:00-04:00,254.3300018310547,MACD↑ hist=+0.0810 | RSI oversold=34.9 | BB lower pct_b=-0.18,0.778,0.9025388417456822,2026-03-13 10:45:00-04:00,254.4571668319702,19.421056023736675,253.10335856935168,257.1647833572072,247.09134463425016,24708.134463425016,2026-03-13 11:30:00-04:00,252.97680689006702,SL,-28.7502,1.0,4.9287,-29.7502,-0.001204,False,test
130,MSFT,BUY,2026-03-13 10:45:00-04:00,398.9200134277344,RSI oversold=33.3 | BB lower pct_b=-0.10,0.556,1.6991927081253368,2026-03-13 11:00:00-04:00,399.0894596557617,12.382253585317562,396.5406705935737,404.1870377801377,247.08134463425017,24707.134463425016,2026-03-13 11:30:00-04:00,396.34240025827694,SL,-34.0148,1.0,4.9258,-35.0148,-0.001417,False,test
131,QQQ,BUY,2026-03-13 10:45:00-04:00,595.9749755859375,MACD↑ hist=+0.0530 | BB lower pct_b=-0.07,0.444,2.0815897302928947,2026-03-13 11:00:00-04:00,596.2779704589843,8.287119661458137,593.155585863545,602.522739649863,247.07134463425018,24706.134463425016,2026-03-13 13:45:00-04:00,592.8590080706132,SL,-28.3334,1.0,4.9285,-29.3334,-0.001187,False,test
133,AAPL,BUY,2026-03-13 11:45:00-04:00,252.10000610351562,RSI oversold=25.7 | BB lower pct_b=-0.10,0.556,0.9402966834897016,2026-03-13 12:00:00-04:00,252.24605511474607,19.502654996429285,250.8356100895115,255.06694516521517,245.97338935565892,24596.33893556589,2026-03-13 14:00:00-04:00,250.71019228446676,SL,-29.9534,1.0,4.9057,-30.9534,-0.001258,False,test
137,AAPL,BUY,2026-03-13 14:30:00-04:00,251.77000427246094,MACD✗↑ hist=+0.0143,0.444,0.8273691268506599,2026-03-13 14:45:00-04:00,251.90579718017577,19.47795759911581,250.6647434898998,254.38790456072775,245.33052182234655,24532.052182234656,2026-03-13 15:00:00-04:00,250.53941111815485,SL,-26.6144,1.0,4.8945,-27.6144,-0.001126,False,test
135,NVDA,BUY,2026-03-13 13:45:00-04:00,180.51499938964844,RSI oversold=34.1 | BB lower pct_b=0.19,0.556,0.8465235585646079,2026-03-13 14:00:00-04:00,180.60525688934325,27.20408697758672,179.33547155149634,183.14482756503708,245.66005585135434,24565.005585135434,2026-03-13 15:45:00-04:00,180.17486688995362,EOD,-11.7084,1.0,4.9086,-12.7084,-0.000517,False,test
138,AAPL,BUY,2026-03-13 15:15:00-04:00,250.2949981689453,MACD↑ hist=+0.0064 | RSI oversold=29.1 | BB lower pct_b=0.12,0.778,0.8061888915789569,2026-03-13 15:30:00-04:00,250.4051387786865,19.57183298391663,249.19585544131806,252.82370545342337,245.04437772454588,24503.43777245459,2026-03-13 15:45:00-04:00,249.9899479904175,EOD,-8.126,1.0,4.898,-9.126,-0.000372,False,test
134,MSFT,BUY,2026-03-13 11:45:00-04:00,395.5,RSI oversold=24.8 | BB lower pct_b=-0.06,0.556,1.684651920768237,2026-03-13 12:00:00-04:00,395.6677362213135,12.432825163084884,393.14075834016114,400.7216919836182,245.9633893556589,24595.33893556589,2026-03-13 15:45:00-04:00,395.41218035888676,EOD,-3.1773,1.0,4.9189,-4.1773,-0.00017,False,test
132,GOOGL,SELL,2026-03-13 11:30:00-04:00,303.32501220703125,MACD✗↓ hist=-0.0435,0.444,1.3116921227460772,2026-03-13 11:45:00-04:00,303.1683473205567,16.227511317041756,305.1358855046758,299.23327095231843,245.98338935565891,24597.33893556589,2026-03-13 15:45:00-04:00,302.37111122131347,EOD,12.9372,1.0,4.912,11.9372,0.000485,True,test
136,QQQ,BUY,2026-03-13 14:15:00-04:00,594.0800170898438,MACD✗↑ hist=+0.0088,0.444,1.7777895280270475,2026-03-13 14:30:00-04:00,594.3420054016113,8.255870175508258,591.6753211095707,599.6753739856924,245.34052182234657,24533.052182234656,2026-03-13 15:45:00-04:00,593.3931574401856,EOD,-7.8336,1.0,4.9041,-8.8336,-0.00036,False,test
139,NVDA,SELL,2026-03-16 09:30:00-04:00,184.26010131835938,RSI overbought=66.6 | BB upper pct_b=1.42,0.556,1.0109127972284948,2026-03-16 09:45:00-04:00,184.15787500000002,26.58645976621146,185.67424419584276,181.12513660831453,244.80529671592495,24479.529671592496,2026-03-16 15:00:00-04:00,185.76708131794067,SL,-42.7831,1.0,4.9163,-43.7831,-0.001789,False,test
