trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,bars_held_at_exit,gross_pnl,commission,net_pnl,net_pnl_pct,won,period,regime_at_entry,spy_adx_at_entry,spy_trending_at_entry,bb_mid_at_entry,entry_to_mid_dist
8,USMV,C,LONG,2024-12-19,88.58,0.7059763766389324,2024-12-20,88.71433499999999,1.5311,88.0084,22.64,2262.82,2025-01-06,88.5957,TIME,10,-0.1817,1.0,-1.1817,-0.000522,False,all,corrective,23.61,False,92.6505,-3.9362
9,USMV,C,LONG,2025-03-13,90.97,0.9696465198184568,2025-03-14,91.16556,1.4885,90.1959,22.62,2260.64,2025-03-17,93.2134,BB_MID,2,3.0481,1.0,2.0481,0.000906,True,all,corrective,31.89,False,93.2085,-2.0429
10,USMV,C,LONG,2025-04-04,87.23,1.2458554019562251,2025-04-07,85.292625,1.5917,84.0468,22.63,2261.69,2025-04-07,86.3898,ACCEL_SL,1,1.7464,1.0,0.7464,0.00033,True,all,corrective,32.07,False,92.463,-7.1704
11,USMV,C,LONG,2025-04-08,85.54,1.6782120557683768,2025-04-09,84.59227499999999,1.6047,82.9141,22.62,2261.43,2025-04-23,90.4797,TIME,10,9.4477,1.0,8.4477,0.003736,True,all,corrective,36.8,False,91.7715,-7.1792
12,USMV,C,LONG,2025-06-17,92.12,0.8491531143319639,2025-06-18,92.0710125,1.4792,91.2219,22.7,2268.88,2025-06-24,93.1234,BB_MID,4,1.5567,1.0,0.5567,0.000245,True,all,corrective,16.24,False,93.1727,-1.1017
13,USMV,C,LONG,2025-10-29,93.04,0.7052054839575939,2025-10-30,92.95645499999999,1.4648,92.2512,22.69,2268.44,2025-11-03,92.2051,SL,3,-1.1006,1.0,-2.1006,-0.000926,False,all,corrective,19.8,False,94.5222,-1.5658
14,USMV,C,LONG,2026-01-20,93.59,0.5816905733056572,2026-01-21,94.02699,1.4462,93.4453,22.66,2265.34,2026-01-22,94.6576,BB_MID,2,0.912,1.0,-0.088,-3.9e-05,False,all,corrective,12.27,False,94.4882,-0.4613
15,USMV,C,LONG,2026-03-18,93.51,0.9276191255211685,2026-03-19,93.50672999999999,1.4535,92.5791,22.65,2264.25,2026-03-19,93.2284,EOB,1,-0.4046,1.0,-1.4046,-0.00062,False,all,corrective,30.59,False,96.1737,-2.667
1,WMT,C,LONG,2023-10-03,53.04,0.6082068822267881,2023-10-04,53.236605,2.5615,52.6284,22.73,2271.73,2023-10-06,52.6021,SL,3,-1.6253,1.0,-2.6253,-0.001156,False,all,corrective,26.37,False,54.267,-1.0304
2,WMT,C,LONG,2023-10-09,51.93,0.7655572356122262,2023-10-10,52.08603,2.6139,51.3205,22.69,2268.1,2023-10-16,53.6931,BB_MID,5,4.2008,1.0,3.2008,0.001411,True,all,corrective,26.93,False,53.9195,-1.8335
3,WMT,C,LONG,2023-11-16,52.01,0.9631944589456798,2023-11-17,51.96596999999999,2.6225,51.0028,22.71,2270.3,2023-12-01,50.9773,SL,10,-2.5928,1.0,-3.5928,-0.001583,False,all,trending,25.79,True,54.607,-2.641
4,WMT,C,LONG,2024-04-02,59.16,0.7272061594724675,2024-04-03,59.439705,2.2881,58.7125,22.67,2265.71,2024-04-10,60.5797,BB_MID,6,2.6084,1.0,1.6084,0.00071,True,all,corrective,24.47,False,60.6268,-1.187
5,WMT,C,LONG,2024-05-01,58.83,0.7970615831628854,2024-05-02,59.0345025,2.3044,58.2374,22.67,2266.32,2024-05-03,59.7951,BB_MID,2,1.7527,1.0,0.7527,0.000332,True,all,corrective,23.44,False,59.7885,-0.754
6,WMT,C,LONG,2024-08-07,66.94,1.0779295273119487,2024-08-08,66.95345999999999,2.0316,65.8755,22.67,2266.07,2024-08-15,73.1634,BB_MID,6,12.6163,1.0,11.6163,0.005126,True,all,corrective,38.13,False,69.5293,-2.5758
7,WMT,C,LONG,2024-12-23,89.47,1.6686543258978308,2024-12-24,90.47021249999999,1.5106,88.8016,22.78,2276.69,2025-01-08,91.7241,TIME,10,1.8941,1.0,0.8941,0.000393,True,all,corrective,26.22,False,93.3773,-2.907
8,WMT,C,LONG,2025-03-11,87.43,2.5140244037440227,2025-03-12,88.2441,1.5486,85.7301,22.78,2276.58,2025-03-12,85.6872,SL,1,-3.9596,1.0,-4.9596,-0.002179,False,all,corrective,27.06,False,98.1527,-9.9086
9,WMT,C,LONG,2025-06-13,94.415,1.825365350446719,2025-06-16,94.8474,1.437,93.022,22.72,2270.62,2025-06-23,97.7911,BB_MID,5,4.2301,1.0,3.2301,0.001423,True,all,corrective,17.06,False,97.3965,-2.5491
1,XLU,C,LONG,2023-09-05,30.84,0.4472438255203949,2023-09-06,30.925455,4.4094,30.4782,22.73,2271.73,2023-09-08,31.5942,BB_MID,3,2.9488,1.0,1.9488,0.000858,True,all,corrective,20.47,False,31.736,-0.8105
2,XLU,C,LONG,2023-09-26,30.65,0.4594629320329649,2023-09-27,30.565275,4.4633,30.1058,22.74,2272.68,2023-09-27,30.0908,SL,1,-2.1179,1.0,-3.1179,-0.001372,False,all,corrective,20.16,False,31.685,-1.1197
3,XLU,C,LONG,2023-09-28,29.42,0.5040777322120973,2023-09-29,29.684835,4.5873,29.1808,22.7,2268.56,2023-10-02,29.1662,SL,2,-2.3793,1.0,-3.3793,-0.00149,False,all,corrective,23.57,False,31.4735,-1.7887
4,XLU,C,LONG,2024-01-18,30.52,0.46973344794518723,2024-01-19,30.595289999999995,4.4422,30.1256,22.65,2264.18,2024-01-24,30.1105,SL,4,-2.1536,1.0,-3.1536,-0.001393,False,all,trending,29.89,True,31.668,-1.0727
5,XLU,C,LONG,2024-04-16,31.38,0.485571515551154,2024-04-17,31.605794999999997,4.2923,31.1202,22.61,2260.03,2024-04-19,32.6936,BB_MID,3,4.6694,1.0,3.6694,0.001624,True,all,corrective,19.8,False,32.2825,-0.6767
6,XLU,C,LONG,2024-06-07,34.97,0.46468877402054104,2024-06-10,34.97748,3.8831,34.5128,22.64,2262.69,2024-06-18,34.4955,SL,7,-1.8714,1.0,-2.8714,-0.001269,False,all,corrective,16.95,False,35.812,-0.8345
7,XLU,C,LONG,2024-12-18,37.44,0.5313069279552224,2024-12-19,37.508745,3.6149,36.9774,22.6,2258.82,2025-01-03,38.5107,BB_MID,10,3.6221,1.0,2.6221,0.001161,True,all,corrective,22.74,False,39.871,-2.3623
8,XLU,C,LONG,2025-03-06,37.95,0.6322535962972797,2025-03-07,38.019,3.5689,37.3867,22.61,2260.45,2025-03-14,39.4003,BB_MID,5,4.9297,1.0,3.9297,0.001738,True,all,corrective,22.46,False,39.509,-1.49
9,XLU,C,LONG,2025-04-04,37.27,0.7055916868796989,2025-04-07,36.608295,3.7112,35.9027,22.64,2263.37,2025-04-07,35.8848,SL,1,-2.6852,1.0,-3.6852,-0.001628,False,all,corrective,32.07,False,39.04,-2.4317
10,XLU,C,LONG,2025-04-08,36.56,0.8407397708299444,2025-04-09,36.268125,3.7383,35.4274,22.6,2258.69,2025-04-14,38.8206,BB_MID,4,9.5419,1.0,8.5419,0.003782,True,all,corrective,36.8,False,38.8355,-2.5674
11,XLU,C,LONG,2025-08-29,42.17,0.4707630051938617,2025-09-02,41.990984999999995,3.2396,41.5202,22.67,2266.23,2025-09-05,41.4995,SL,4,-1.5923,1.0,-2.5923,-0.001144,False,all,corrective,24.24,False,42.899,-0.908
12,XLU,C,LONG,2025-09-08,41.31,0.491681365070069,2025-09-09,41.30064,3.2885,40.809,22.64,2262.64,2025-09-11,42.4887,BB_MID,3,3.9071,1.0,2.9071,0.001285,True,all,corrective,21.35,False,42.5405,-1.2399
13,XLU,C,LONG,2025-12-05,43.29,0.5845109335045023,2025-12-08,43.431704999999994,3.1298,42.8472,22.66,2264.55,2025-12-08,42.8258,SL,1,-1.8965,1.0,-2.8965,-0.001279,False,all,corrective,16.25,False,44.4115,-0.9798
14,XLU,C,LONG,2025-12-09,42.75,0.5844762640931679,2025-12-10,42.736357500000004,3.1753,42.1519,22.62,2260.65,2025-12-22,42.1308,SL,9,-1.9228,1.0,-2.9228,-0.001293,False,all,corrective,16.12,False,44.2015,-1.4651
