ts,symbol,combo,event,beta_60
2023-11-24,KO,C,beta_gate_fail,1.0
2023-11-27,KO,C,beta_gate_fail,1.0
2023-11-28,KO,C,beta_gate_fail,1.0
2023-11-29,KO,C,beta_gate_fail,1.0
2023-11-30,KO,C,beta_gate_fail,1.0
2023-12-01,KO,C,beta_gate_fail,1.0
2023-12-04,KO,C,beta_gate_fail,1.0
2023-12-05,KO,C,beta_gate_fail,1.0
2023-12-06,KO,C,beta_gate_fail,1.0
2023-12-07,KO,C,beta_gate_fail,1.0
2023-12-08,KO,C,beta_gate_fail,1.0
2023-12-11,KO,C,beta_gate_fail,1.0
2023-12-12,KO,C,beta_gate_fail,1.0
2023-12-13,KO,C,beta_gate_fail,1.0
2023-12-14,KO,C,beta_gate_fail,1.0
2023-12-15,KO,C,beta_gate_fail,1.0
2023-12-18,KO,C,beta_gate_fail,1.0
2023-12-19,KO,C,beta_gate_fail,1.0
2023-12-20,KO,C,beta_gate_fail,1.0
2023-12-21,KO,C,beta_gate_fail,1.0
2023-12-22,KO,C,beta_gate_fail,1.0
2023-12-26,KO,C,beta_gate_fail,1.0
2023-12-27,KO,C,beta_gate_fail,1.0
2023-12-28,KO,C,beta_gate_fail,1.0
2023-12-29,KO,C,beta_gate_fail,1.0
2024-01-02,KO,C,beta_gate_fail,1.0
2024-01-03,KO,C,beta_gate_fail,1.0
2024-01-04,KO,C,beta_gate_fail,1.0
2024-01-05,KO,C,beta_gate_fail,1.0
2024-01-08,KO,C,beta_gate_fail,1.0
2024-01-09,KO,C,beta_gate_fail,1.0
2024-01-10,KO,C,beta_gate_fail,1.0
2024-01-11,KO,C,beta_gate_fail,1.0
2024-01-12,KO,C,beta_gate_fail,1.0
2024-01-16,KO,C,beta_gate_fail,1.0
2024-01-17,KO,C,beta_gate_fail,1.0
2024-01-18,KO,C,beta_gate_fail,1.0
2024-01-19,KO,C,beta_gate_fail,1.0
2024-01-22,KO,C,beta_gate_fail,1.0
2024-01-23,KO,C,beta_gate_fail,1.0
2024-01-24,KO,C,beta_gate_fail,1.0
2024-01-25,KO,C,beta_gate_fail,1.0
2024-01-26,KO,C,beta_gate_fail,1.0
2024-01-29,KO,C,beta_gate_fail,1.0
2024-01-30,KO,C,beta_gate_fail,1.0
2024-01-31,KO,C,beta_gate_fail,1.0
2024-02-01,KO,C,beta_gate_fail,1.0
2024-02-02,KO,C,beta_gate_fail,1.0
2024-02-05,KO,C,beta_gate_fail,1.0
2024-02-06,KO,C,beta_gate_fail,1.0
2024-02-07,KO,C,beta_gate_fail,1.0
2024-02-08,KO,C,beta_gate_fail,1.0
2024-02-09,KO,C,beta_gate_fail,1.0
2024-02-12,KO,C,beta_gate_fail,1.0
2024-02-13,KO,C,beta_gate_fail,1.0
2024-02-14,KO,C,beta_gate_fail,1.0
2024-02-15,KO,C,beta_gate_fail,1.0
2024-02-16,KO,C,beta_gate_fail,1.0
2024-02-20,KO,C,beta_gate_fail,1.0
2024-02-21,KO,C,beta_gate_fail,1.0
2024-02-22,KO,C,beta_gate_fail,1.0
2024-02-23,KO,C,beta_gate_fail,1.0
2024-02-26,KO,C,beta_gate_fail,1.0
2024-02-27,KO,C,beta_gate_fail,1.0
2024-02-28,KO,C,beta_gate_fail,1.0
2024-02-29,KO,C,beta_gate_fail,1.0
2024-03-01,KO,C,beta_gate_fail,1.0
2024-03-04,KO,C,beta_gate_fail,1.0
2024-03-05,KO,C,beta_gate_fail,1.0
2024-03-06,KO,C,beta_gate_fail,1.0
2024-03-07,KO,C,beta_gate_fail,1.0
2024-03-08,KO,C,beta_gate_fail,1.0
2024-03-11,KO,C,beta_gate_fail,1.0
2024-03-12,KO,C,beta_gate_fail,1.0
2024-03-13,KO,C,beta_gate_fail,1.0
2024-03-14,KO,C,beta_gate_fail,1.0
2024-03-15,KO,C,beta_gate_fail,1.0
2024-03-18,KO,C,beta_gate_fail,1.0
2024-03-19,KO,C,beta_gate_fail,1.0
2024-03-20,KO,C,beta_gate_fail,1.0
2024-03-21,KO,C,beta_gate_fail,1.0
2024-03-22,KO,C,beta_gate_fail,1.0
2024-03-25,KO,C,beta_gate_fail,1.0
2024-03-26,KO,C,beta_gate_fail,1.0
2024-03-27,KO,C,beta_gate_fail,1.0
2024-03-28,KO,C,beta_gate_fail,1.0
2024-04-01,KO,C,beta_gate_fail,1.0
2024-04-02,KO,C,beta_gate_fail,1.0
2024-04-03,KO,C,beta_gate_fail,1.0
2024-04-04,KO,C,beta_gate_fail,1.0
2024-04-05,KO,C,beta_gate_fail,1.0
2024-04-08,KO,C,beta_gate_fail,1.0
2024-04-09,KO,C,beta_gate_fail,1.0
2024-04-10,KO,C,beta_gate_fail,1.0
2024-04-11,KO,C,beta_gate_fail,1.0
2024-04-12,KO,C,beta_gate_fail,1.0
2024-04-15,KO,C,beta_gate_fail,1.0
2024-04-16,KO,C,beta_gate_fail,1.0
2024-04-17,KO,C,beta_gate_fail,1.0
2024-04-18,KO,C,beta_gate_fail,1.0
2024-04-19,KO,C,beta_gate_fail,1.0
2024-04-22,KO,C,beta_gate_fail,1.0
2024-04-23,KO,C,beta_gate_fail,1.0
2024-04-24,KO,C,beta_gate_fail,1.0
2024-04-25,KO,C,beta_gate_fail,1.0
2024-04-26,KO,C,beta_gate_fail,1.0
2024-04-29,KO,C,beta_gate_fail,1.0
2024-04-30,KO,C,beta_gate_fail,1.0
2024-05-01,KO,C,beta_gate_fail,1.0
2024-05-02,KO,C,beta_gate_fail,1.0
2024-05-03,KO,C,beta_gate_fail,1.0
2024-05-06,KO,C,beta_gate_fail,1.0
2024-05-07,KO,C,beta_gate_fail,1.0
2024-05-08,KO,C,beta_gate_fail,1.0
2024-05-09,KO,C,beta_gate_fail,1.0
2024-05-10,KO,C,beta_gate_fail,1.0
2024-05-13,KO,C,beta_gate_fail,1.0
2024-05-14,KO,C,beta_gate_fail,1.0
2024-05-15,KO,C,beta_gate_fail,1.0
2024-05-16,KO,C,beta_gate_fail,1.0
2024-05-17,KO,C,beta_gate_fail,1.0
2024-05-20,KO,C,beta_gate_fail,1.0
2024-05-21,KO,C,beta_gate_fail,1.0
2024-05-22,KO,C,beta_gate_fail,1.0
2024-05-23,KO,C,beta_gate_fail,1.0
2024-05-24,KO,C,beta_gate_fail,1.0
2024-05-28,KO,C,beta_gate_fail,1.0
2024-05-29,KO,C,beta_gate_fail,1.0
2024-05-30,KO,C,beta_gate_fail,1.0
2024-05-31,KO,C,beta_gate_fail,1.0
2024-06-03,KO,C,beta_gate_fail,1.0
2024-06-04,KO,C,beta_gate_fail,1.0
2024-06-05,KO,C,beta_gate_fail,1.0
2024-06-06,KO,C,beta_gate_fail,1.0
2024-06-07,KO,C,beta_gate_fail,1.0
2024-06-10,KO,C,beta_gate_fail,1.0
2024-06-11,KO,C,beta_gate_fail,1.0
2024-06-12,KO,C,beta_gate_fail,1.0
2024-06-13,KO,C,beta_gate_fail,1.0
2024-06-14,KO,C,beta_gate_fail,1.0
2024-06-17,KO,C,beta_gate_fail,1.0
2024-06-18,KO,C,beta_gate_fail,1.0
2024-06-20,KO,C,beta_gate_fail,1.0
2024-06-21,KO,C,beta_gate_fail,1.0
2024-06-24,KO,C,beta_gate_fail,1.0
2024-06-25,KO,C,beta_gate_fail,1.0
2024-06-26,KO,C,beta_gate_fail,1.0
2024-06-27,KO,C,beta_gate_fail,1.0
2024-06-28,KO,C,beta_gate_fail,1.0
2024-07-01,KO,C,beta_gate_fail,1.0
2024-07-02,KO,C,beta_gate_fail,1.0
2024-07-03,KO,C,beta_gate_fail,1.0
2024-07-05,KO,C,beta_gate_fail,1.0
2024-07-08,KO,C,beta_gate_fail,1.0
2024-07-09,KO,C,beta_gate_fail,1.0
2024-07-10,KO,C,beta_gate_fail,1.0
2024-07-11,KO,C,beta_gate_fail,1.0
2024-07-12,KO,C,beta_gate_fail,1.0
2024-07-15,KO,C,beta_gate_fail,1.0
2024-07-16,KO,C,beta_gate_fail,1.0
2024-07-17,KO,C,beta_gate_fail,1.0
2024-07-18,KO,C,beta_gate_fail,1.0
2024-07-19,KO,C,beta_gate_fail,1.0
2024-07-22,KO,C,beta_gate_fail,1.0
2024-07-23,KO,C,beta_gate_fail,1.0
2024-07-24,KO,C,beta_gate_fail,1.0
2024-07-25,KO,C,beta_gate_fail,1.0
2024-07-26,KO,C,beta_gate_fail,1.0
2024-07-29,KO,C,beta_gate_fail,1.0
2024-07-30,KO,C,beta_gate_fail,1.0
2024-07-31,KO,C,beta_gate_fail,1.0
2024-08-01,KO,C,beta_gate_fail,1.0
2024-08-02,KO,C,beta_gate_fail,1.0
2024-08-05,KO,C,beta_gate_fail,1.0
2024-08-06,KO,C,beta_gate_fail,1.0
2024-08-07,KO,C,beta_gate_fail,1.0
2024-08-08,KO,C,beta_gate_fail,1.0
2024-08-09,KO,C,beta_gate_fail,1.0
2024-08-12,KO,C,beta_gate_fail,1.0
2024-08-13,KO,C,beta_gate_fail,1.0
2024-08-14,KO,C,beta_gate_fail,1.0
2024-08-15,KO,C,beta_gate_fail,1.0
2024-08-16,KO,C,beta_gate_fail,1.0
2024-08-19,KO,C,beta_gate_fail,1.0
2024-08-20,KO,C,beta_gate_fail,1.0
2024-08-21,KO,C,beta_gate_fail,1.0
2024-08-22,KO,C,beta_gate_fail,1.0
2024-08-23,KO,C,beta_gate_fail,1.0
2024-08-26,KO,C,beta_gate_fail,1.0
2024-08-27,KO,C,beta_gate_fail,1.0
2024-08-28,KO,C,beta_gate_fail,1.0
2024-08-29,KO,C,beta_gate_fail,1.0
2024-08-30,KO,C,beta_gate_fail,1.0
2024-09-03,KO,C,beta_gate_fail,1.0
2024-09-04,KO,C,beta_gate_fail,1.0
2024-09-05,KO,C,beta_gate_fail,1.0
2024-09-06,KO,C,beta_gate_fail,1.0
2024-09-09,KO,C,beta_gate_fail,1.0
2024-09-10,KO,C,beta_gate_fail,1.0
2024-09-11,KO,C,beta_gate_fail,1.0
2024-09-12,KO,C,beta_gate_fail,1.0
2024-09-13,KO,C,beta_gate_fail,1.0
2024-09-16,KO,C,beta_gate_fail,1.0
2024-09-17,KO,C,beta_gate_fail,1.0
2024-09-18,KO,C,beta_gate_fail,1.0
2024-09-19,KO,C,beta_gate_fail,1.0
2024-09-20,KO,C,beta_gate_fail,1.0
2024-09-23,KO,C,beta_gate_fail,1.0
2024-09-24,KO,C,beta_gate_fail,1.0
2024-09-25,KO,C,beta_gate_fail,1.0
2024-09-26,KO,C,beta_gate_fail,1.0
2024-09-27,KO,C,beta_gate_fail,1.0
2024-09-30,KO,C,beta_gate_fail,1.0
2024-10-01,KO,C,beta_gate_fail,1.0
2024-10-02,KO,C,beta_gate_fail,1.0
2024-10-03,KO,C,beta_gate_fail,1.0
2024-10-04,KO,C,beta_gate_fail,1.0
2024-10-07,KO,C,beta_gate_fail,1.0
2024-10-08,KO,C,beta_gate_fail,1.0
2024-10-09,KO,C,beta_gate_fail,1.0
2024-10-10,KO,C,beta_gate_fail,1.0
2024-10-11,KO,C,beta_gate_fail,1.0
2024-10-14,KO,C,beta_gate_fail,1.0
2024-10-15,KO,C,beta_gate_fail,1.0
2024-10-16,KO,C,beta_gate_fail,1.0
2024-10-17,KO,C,beta_gate_fail,1.0
2024-10-18,KO,C,beta_gate_fail,1.0
2024-10-21,KO,C,beta_gate_fail,1.0
2024-10-22,KO,C,beta_gate_fail,1.0
2024-10-23,KO,C,beta_gate_fail,1.0
2024-10-24,KO,C,beta_gate_fail,1.0
2024-10-25,KO,C,beta_gate_fail,1.0
2024-10-28,KO,C,beta_gate_fail,1.0
2024-10-29,KO,C,beta_gate_fail,1.0
2024-10-30,KO,C,beta_gate_fail,1.0
2024-10-31,KO,C,beta_gate_fail,1.0
2024-11-01,KO,C,beta_gate_fail,1.0
2024-11-04,KO,C,beta_gate_fail,1.0
2024-11-05,KO,C,beta_gate_fail,1.0
2024-11-06,KO,C,beta_gate_fail,1.0
2024-11-07,KO,C,beta_gate_fail,1.0
2024-11-08,KO,C,beta_gate_fail,1.0
2024-11-11,KO,C,beta_gate_fail,1.0
2024-11-12,KO,C,beta_gate_fail,1.0
2024-11-13,KO,C,beta_gate_fail,1.0
2024-11-14,KO,C,beta_gate_fail,1.0
2024-11-15,KO,C,beta_gate_fail,1.0
2024-11-18,KO,C,beta_gate_fail,1.0
2024-11-19,KO,C,beta_gate_fail,1.0
2024-11-20,KO,C,beta_gate_fail,1.0
2024-11-21,KO,C,beta_gate_fail,1.0
2024-11-22,KO,C,beta_gate_fail,1.0
2024-11-25,KO,C,beta_gate_fail,1.0
2024-11-26,KO,C,beta_gate_fail,1.0
2024-11-27,KO,C,beta_gate_fail,1.0
2024-11-29,KO,C,beta_gate_fail,1.0
2024-12-02,KO,C,beta_gate_fail,1.0
2024-12-03,KO,C,beta_gate_fail,1.0
2024-12-04,KO,C,beta_gate_fail,1.0
2024-12-05,KO,C,beta_gate_fail,1.0
2024-12-06,KO,C,beta_gate_fail,1.0
2024-12-09,KO,C,beta_gate_fail,1.0
2024-12-10,KO,C,beta_gate_fail,1.0
2024-12-11,KO,C,beta_gate_fail,1.0
2024-12-12,KO,C,beta_gate_fail,1.0
2024-12-13,KO,C,beta_gate_fail,1.0
2024-12-16,KO,C,beta_gate_fail,1.0
2024-12-17,KO,C,beta_gate_fail,1.0
2024-12-18,KO,C,beta_gate_fail,1.0
2024-12-19,KO,C,beta_gate_fail,1.0
2024-12-20,KO,C,beta_gate_fail,1.0
2024-12-23,KO,C,beta_gate_fail,1.0
2024-12-24,KO,C,beta_gate_fail,1.0
2024-12-26,KO,C,beta_gate_fail,1.0
2024-12-27,KO,C,beta_gate_fail,1.0
2024-12-30,KO,C,beta_gate_fail,1.0
2024-12-31,KO,C,beta_gate_fail,1.0
2025-01-02,KO,C,beta_gate_fail,1.0
2025-01-03,KO,C,beta_gate_fail,1.0
2025-01-06,KO,C,beta_gate_fail,1.0
2025-01-07,KO,C,beta_gate_fail,1.0
2025-01-08,KO,C,beta_gate_fail,1.0
2025-01-10,KO,C,beta_gate_fail,1.0
2025-01-13,KO,C,beta_gate_fail,1.0
2025-01-14,KO,C,beta_gate_fail,1.0
2025-01-15,KO,C,beta_gate_fail,1.0
2025-01-16,KO,C,beta_gate_fail,1.0
2025-01-17,KO,C,beta_gate_fail,1.0
2025-01-21,KO,C,beta_gate_fail,1.0
2025-01-22,KO,C,beta_gate_fail,1.0
2025-01-23,KO,C,beta_gate_fail,1.0
2025-01-24,KO,C,beta_gate_fail,1.0
2025-01-27,KO,C,beta_gate_fail,1.0
2025-01-28,KO,C,beta_gate_fail,1.0
2025-01-29,KO,C,beta_gate_fail,1.0
2025-01-30,KO,C,beta_gate_fail,1.0
2025-01-31,KO,C,beta_gate_fail,1.0
2025-02-03,KO,C,beta_gate_fail,1.0
2025-02-04,KO,C,beta_gate_fail,1.0
2025-02-05,KO,C,beta_gate_fail,1.0
2025-02-06,KO,C,beta_gate_fail,1.0
2025-02-07,KO,C,beta_gate_fail,1.0
2025-02-10,KO,C,beta_gate_fail,1.0
2025-02-11,KO,C,beta_gate_fail,1.0
2025-02-12,KO,C,beta_gate_fail,1.0
2025-02-13,KO,C,beta_gate_fail,1.0
2025-02-14,KO,C,beta_gate_fail,1.0
2025-02-18,KO,C,beta_gate_fail,1.0
2025-02-19,KO,C,beta_gate_fail,1.0
2025-02-20,KO,C,beta_gate_fail,1.0
2025-02-21,KO,C,beta_gate_fail,1.0
2025-02-24,KO,C,beta_gate_fail,1.0
2025-02-25,KO,C,beta_gate_fail,1.0
2025-02-26,KO,C,beta_gate_fail,1.0
2025-02-27,KO,C,beta_gate_fail,1.0
2025-02-28,KO,C,beta_gate_fail,1.0
2025-03-03,KO,C,beta_gate_fail,1.0
2025-03-04,KO,C,beta_gate_fail,1.0
2025-03-05,KO,C,beta_gate_fail,1.0
2025-03-06,KO,C,beta_gate_fail,1.0
2025-03-07,KO,C,beta_gate_fail,1.0
2025-03-11,KO,C,beta_gate_fail,1.0
2025-03-12,KO,C,beta_gate_fail,1.0
2025-03-13,KO,C,beta_gate_fail,1.0
2025-03-14,KO,C,beta_gate_fail,1.0
2025-03-17,KO,C,beta_gate_fail,1.0
2025-03-18,KO,C,beta_gate_fail,1.0
2025-03-19,KO,C,beta_gate_fail,1.0
2025-03-20,KO,C,beta_gate_fail,1.0
2025-03-21,KO,C,beta_gate_fail,1.0
2025-03-24,KO,C,beta_gate_fail,1.0
2025-03-25,KO,C,beta_gate_fail,1.0
2025-03-26,KO,C,beta_gate_fail,1.0
2025-03-27,KO,C,beta_gate_fail,1.0
2025-03-28,KO,C,beta_gate_fail,1.0
2025-03-31,KO,C,beta_gate_fail,1.0
2025-04-01,KO,C,beta_gate_fail,1.0
2025-04-02,KO,C,beta_gate_fail,1.0
2025-04-03,KO,C,beta_gate_fail,1.0
2025-04-04,KO,C,beta_gate_fail,1.0
2025-04-07,KO,C,beta_gate_fail,1.0
2025-04-08,KO,C,beta_gate_fail,1.0
2025-04-09,KO,C,beta_gate_fail,1.0
2025-04-10,KO,C,beta_gate_fail,1.0
2025-04-11,KO,C,beta_gate_fail,1.0
2025-04-14,KO,C,beta_gate_fail,1.0
2025-04-15,KO,C,beta_gate_fail,1.0
2025-04-16,KO,C,beta_gate_fail,1.0
2025-04-17,KO,C,beta_gate_fail,1.0
2025-04-21,KO,C,beta_gate_fail,1.0
2025-04-22,KO,C,beta_gate_fail,1.0
2025-04-23,KO,C,beta_gate_fail,1.0
2025-04-24,KO,C,beta_gate_fail,1.0
2025-04-25,KO,C,beta_gate_fail,1.0
2025-04-28,KO,C,beta_gate_fail,1.0
2025-04-29,KO,C,beta_gate_fail,1.0
2025-04-30,KO,C,beta_gate_fail,1.0
2025-05-01,KO,C,beta_gate_fail,1.0
2025-05-02,KO,C,beta_gate_fail,1.0
2025-05-05,KO,C,beta_gate_fail,1.0
2025-05-06,KO,C,beta_gate_fail,1.0
2025-05-07,KO,C,beta_gate_fail,1.0
2025-05-08,KO,C,beta_gate_fail,1.0
2025-05-09,KO,C,beta_gate_fail,1.0
2025-05-12,KO,C,beta_gate_fail,1.0
2025-05-13,KO,C,beta_gate_fail,1.0
2025-05-14,KO,C,beta_gate_fail,1.0
2025-05-15,KO,C,beta_gate_fail,1.0
2025-05-16,KO,C,beta_gate_fail,1.0
2025-05-19,KO,C,beta_gate_fail,1.0
2025-05-20,KO,C,beta_gate_fail,1.0
2025-05-21,KO,C,beta_gate_fail,1.0
2025-05-22,KO,C,beta_gate_fail,1.0
2025-05-23,KO,C,beta_gate_fail,1.0
2025-05-27,KO,C,beta_gate_fail,1.0
2025-05-28,KO,C,beta_gate_fail,1.0
2025-05-29,KO,C,beta_gate_fail,1.0
2025-05-30,KO,C,beta_gate_fail,1.0
2025-06-02,KO,C,beta_gate_fail,1.0
2025-06-03,KO,C,beta_gate_fail,1.0
2025-06-04,KO,C,beta_gate_fail,1.0
2025-06-05,KO,C,beta_gate_fail,1.0
2025-06-06,KO,C,beta_gate_fail,1.0
2025-06-09,KO,C,beta_gate_fail,1.0
2025-06-10,KO,C,beta_gate_fail,1.0
2025-06-11,KO,C,beta_gate_fail,1.0
2025-06-12,KO,C,beta_gate_fail,1.0
2025-06-13,KO,C,beta_gate_fail,1.0
2025-06-16,KO,C,beta_gate_fail,1.0
2025-06-17,KO,C,beta_gate_fail,1.0
2025-06-18,KO,C,beta_gate_fail,1.0
2025-06-20,KO,C,beta_gate_fail,1.0
2025-06-23,KO,C,beta_gate_fail,1.0
2025-06-24,KO,C,beta_gate_fail,1.0
2025-06-25,KO,C,beta_gate_fail,1.0
2025-06-26,KO,C,beta_gate_fail,1.0
2025-06-27,KO,C,beta_gate_fail,1.0
2025-06-30,KO,C,beta_gate_fail,1.0
2025-07-01,KO,C,beta_gate_fail,1.0
2025-07-02,KO,C,beta_gate_fail,1.0
2025-07-03,KO,C,beta_gate_fail,1.0
2025-07-07,KO,C,beta_gate_fail,1.0
2025-07-08,KO,C,beta_gate_fail,1.0
2025-07-09,KO,C,beta_gate_fail,1.0
2025-07-10,KO,C,beta_gate_fail,1.0
2025-07-11,KO,C,beta_gate_fail,1.0
2025-07-14,KO,C,beta_gate_fail,1.0
2025-07-15,KO,C,beta_gate_fail,1.0
2025-07-16,KO,C,beta_gate_fail,1.0
2025-07-17,KO,C,beta_gate_fail,1.0
2025-07-18,KO,C,beta_gate_fail,1.0
2025-07-21,KO,C,beta_gate_fail,1.0
2025-07-22,KO,C,beta_gate_fail,1.0
2025-07-23,KO,C,beta_gate_fail,1.0
2025-07-24,KO,C,beta_gate_fail,1.0
2025-07-25,KO,C,beta_gate_fail,1.0
2025-07-28,KO,C,beta_gate_fail,1.0
2025-07-29,KO,C,beta_gate_fail,1.0
2025-07-30,KO,C,beta_gate_fail,1.0
2025-07-31,KO,C,beta_gate_fail,1.0
2025-08-01,KO,C,beta_gate_fail,1.0
2025-08-04,KO,C,beta_gate_fail,1.0
2025-08-05,KO,C,beta_gate_fail,1.0
2025-08-06,KO,C,beta_gate_fail,1.0
2025-08-07,KO,C,beta_gate_fail,1.0
2025-08-08,KO,C,beta_gate_fail,1.0
2025-08-11,KO,C,beta_gate_fail,1.0
2025-08-12,KO,C,beta_gate_fail,1.0
2025-08-13,KO,C,beta_gate_fail,1.0
2025-08-14,KO,C,beta_gate_fail,1.0
2025-08-15,KO,C,beta_gate_fail,1.0
2025-08-18,KO,C,beta_gate_fail,1.0
2025-08-19,KO,C,beta_gate_fail,1.0
2025-08-20,KO,C,beta_gate_fail,1.0
2025-08-21,KO,C,beta_gate_fail,1.0
2025-08-22,KO,C,beta_gate_fail,1.0
2025-08-25,KO,C,beta_gate_fail,1.0
2025-08-26,KO,C,beta_gate_fail,1.0
2025-08-27,KO,C,beta_gate_fail,1.0
2025-08-28,KO,C,beta_gate_fail,1.0
2025-08-29,KO,C,beta_gate_fail,1.0
2025-09-02,KO,C,beta_gate_fail,1.0
2025-09-03,KO,C,beta_gate_fail,1.0
2025-09-04,KO,C,beta_gate_fail,1.0
2025-09-05,KO,C,beta_gate_fail,1.0
2025-09-08,KO,C,beta_gate_fail,1.0
2025-09-09,KO,C,beta_gate_fail,1.0
2025-09-10,KO,C,beta_gate_fail,1.0
2025-09-11,KO,C,beta_gate_fail,1.0
2025-09-12,KO,C,beta_gate_fail,1.0
2025-09-15,KO,C,beta_gate_fail,1.0
2025-09-16,KO,C,beta_gate_fail,1.0
2025-09-17,KO,C,beta_gate_fail,1.0
2025-09-18,KO,C,beta_gate_fail,1.0
2025-09-19,KO,C,beta_gate_fail,1.0
2025-09-22,KO,C,beta_gate_fail,1.0
2025-09-23,KO,C,beta_gate_fail,1.0
2025-09-24,KO,C,beta_gate_fail,1.0
2025-09-25,KO,C,beta_gate_fail,1.0
2025-09-26,KO,C,beta_gate_fail,1.0
2025-09-29,KO,C,beta_gate_fail,1.0
2025-09-30,KO,C,beta_gate_fail,1.0
2025-10-01,KO,C,beta_gate_fail,1.0
2025-10-02,KO,C,beta_gate_fail,1.0
2025-10-03,KO,C,beta_gate_fail,1.0
2025-10-06,KO,C,beta_gate_fail,1.0
2025-10-07,KO,C,beta_gate_fail,1.0
2025-10-08,KO,C,beta_gate_fail,1.0
2025-10-09,KO,C,beta_gate_fail,1.0
2025-10-10,KO,C,beta_gate_fail,1.0
2025-10-13,KO,C,beta_gate_fail,1.0
2025-10-14,KO,C,beta_gate_fail,1.0
2025-10-15,KO,C,beta_gate_fail,1.0
2025-10-16,KO,C,beta_gate_fail,1.0
2025-10-17,KO,C,beta_gate_fail,1.0
2025-10-20,KO,C,beta_gate_fail,1.0
2025-10-21,KO,C,beta_gate_fail,1.0
2025-10-22,KO,C,beta_gate_fail,1.0
2025-10-23,KO,C,beta_gate_fail,1.0
2025-10-24,KO,C,beta_gate_fail,1.0
2025-10-27,KO,C,beta_gate_fail,1.0
2025-10-28,KO,C,beta_gate_fail,1.0
2025-10-29,KO,C,beta_gate_fail,1.0
2025-10-30,KO,C,beta_gate_fail,1.0
2025-10-31,KO,C,beta_gate_fail,1.0
2025-11-03,KO,C,beta_gate_fail,1.0
2025-11-04,KO,C,beta_gate_fail,1.0
2025-11-05,KO,C,beta_gate_fail,1.0
2025-11-06,KO,C,beta_gate_fail,1.0
2025-11-07,KO,C,beta_gate_fail,1.0
2025-11-10,KO,C,beta_gate_fail,1.0
2025-11-11,KO,C,beta_gate_fail,1.0
2025-11-12,KO,C,beta_gate_fail,1.0
2025-11-13,KO,C,beta_gate_fail,1.0
2025-11-14,KO,C,beta_gate_fail,1.0
2025-11-17,KO,C,beta_gate_fail,1.0
2025-11-18,KO,C,beta_gate_fail,1.0
2025-11-19,KO,C,beta_gate_fail,1.0
2025-11-20,KO,C,beta_gate_fail,1.0
2025-11-21,KO,C,beta_gate_fail,1.0
2025-11-24,KO,C,beta_gate_fail,1.0
2025-11-25,KO,C,beta_gate_fail,1.0
2025-11-26,KO,C,beta_gate_fail,1.0
2025-11-28,KO,C,beta_gate_fail,1.0
2025-12-01,KO,C,beta_gate_fail,1.0
2025-12-02,KO,C,beta_gate_fail,1.0
2025-12-03,KO,C,beta_gate_fail,1.0
2025-12-04,KO,C,beta_gate_fail,1.0
2025-12-05,KO,C,beta_gate_fail,1.0
2025-12-08,KO,C,beta_gate_fail,1.0
2025-12-09,KO,C,beta_gate_fail,1.0
2025-12-10,KO,C,beta_gate_fail,1.0
2025-12-11,KO,C,beta_gate_fail,1.0
2025-12-12,KO,C,beta_gate_fail,1.0
2025-12-15,KO,C,beta_gate_fail,1.0
2025-12-16,KO,C,beta_gate_fail,1.0
2025-12-17,KO,C,beta_gate_fail,1.0
2025-12-18,KO,C,beta_gate_fail,1.0
2025-12-19,KO,C,beta_gate_fail,1.0
2025-12-22,KO,C,beta_gate_fail,1.0
2025-12-23,KO,C,beta_gate_fail,1.0
2025-12-24,KO,C,beta_gate_fail,1.0
2025-12-26,KO,C,beta_gate_fail,1.0
2025-12-29,KO,C,beta_gate_fail,1.0
2025-12-30,KO,C,beta_gate_fail,1.0
2025-12-31,KO,C,beta_gate_fail,1.0
2026-01-02,KO,C,beta_gate_fail,1.0
2026-01-05,KO,C,beta_gate_fail,1.0
2026-01-06,KO,C,beta_gate_fail,1.0
2026-01-07,KO,C,beta_gate_fail,1.0
2026-01-08,KO,C,beta_gate_fail,1.0
2026-01-09,KO,C,beta_gate_fail,1.0
2026-01-12,KO,C,beta_gate_fail,1.0
2026-01-13,KO,C,beta_gate_fail,1.0
2026-01-14,KO,C,beta_gate_fail,1.0
2026-01-15,KO,C,beta_gate_fail,1.0
2026-01-16,KO,C,beta_gate_fail,1.0
2026-01-20,KO,C,beta_gate_fail,1.0
2026-01-21,KO,C,beta_gate_fail,1.0
2026-01-22,KO,C,beta_gate_fail,1.0
2026-01-23,KO,C,beta_gate_fail,1.0
2026-01-26,KO,C,beta_gate_fail,1.0
2026-01-27,KO,C,beta_gate_fail,1.0
2026-01-28,KO,C,beta_gate_fail,1.0
2026-01-29,KO,C,beta_gate_fail,1.0
2026-01-30,KO,C,beta_gate_fail,1.0
2026-02-02,KO,C,beta_gate_fail,1.0
2026-02-03,KO,C,beta_gate_fail,1.0
2026-02-04,KO,C,beta_gate_fail,1.0
2026-02-05,KO,C,beta_gate_fail,1.0
2026-02-06,KO,C,beta_gate_fail,1.0
2026-02-09,KO,C,beta_gate_fail,1.0
2026-02-10,KO,C,beta_gate_fail,1.0
2026-02-11,KO,C,beta_gate_fail,1.0
2026-02-12,KO,C,beta_gate_fail,1.0
2026-02-13,KO,C,beta_gate_fail,1.0
2026-02-17,KO,C,beta_gate_fail,1.0
2026-02-18,KO,C,beta_gate_fail,1.0
2026-02-19,KO,C,beta_gate_fail,1.0
