ts,symbol,combo,event,direction,st_line,bars_since_flip,low,high,rsi_ok,adx_slope_ok,rsi,adx_slope
2026-01-09,NVDA,B,window_expired,LONG,,11.0,,,,,,
2026-01-20,NVDA,B,flip_armed,SHORT,193.24504494467269,,,,,,,
2026-01-21,NVDA,B,no_pullback,SHORT,193.24504494467269,1.0,178.42,185.37,,,,
2026-01-22,NVDA,B,no_pullback,SHORT,193.24504494467269,2.0,183.93,186.16,,,,
2026-01-23,NVDA,B,pullback_gate_fail,SHORT,,3.0,,,False,True,53.95230815703066,0.15406336620468863
2026-01-26,NVDA,B,pullback_gate_fail,SHORT,,4.0,,,False,False,52.15703129320768,-0.6960417768442824
2026-01-27,NVDA,B,pullback_gate_fail,SHORT,,5.0,,,False,True,54.97718073902649,0.12718057178920006
2026-01-28,NVDA,B,pullback_gate_fail,SHORT,,6.0,,,False,True,58.59574976995926,1.895880587633389
2026-01-29,NVDA,B,pullback_gate_fail,SHORT,,7.0,,,False,False,59.737751871735426,-2.412229090458995
2026-01-30,NVDA,B,pullback_gate_fail,SHORT,,8.0,,,False,False,57.349376750875294,-1.1546026852805369
2026-02-02,NVDA,B,pullback_entry,SHORT,193.24504494467269,9.0,184.89,,,,48.88388021200151,0.9152003555080288
2026-02-27,NVDA,B,flip_armed,SHORT,195.88767530371317,,,,,,,
2026-03-02,NVDA,B,no_pullback,SHORT,195.88767530371317,1.0,174.75,183.455,,,,
2026-03-03,NVDA,B,no_pullback,SHORT,195.51729199600763,2.0,176.92,180.885,,,,
2026-03-04,NVDA,B,no_pullback,SHORT,195.51729199600763,3.0,180.07,184.695,,,,
2026-03-05,NVDA,B,no_pullback,SHORT,195.51729199600763,4.0,177.92,184.06,,,,
2026-03-06,NVDA,B,no_pullback,SHORT,195.51729199600763,5.0,176.83,182.75,,,,
2026-03-09,NVDA,B,no_pullback,SHORT,195.5013862785806,6.0,175.56,182.88,,,,
2026-03-10,NVDA,B,no_pullback,SHORT,195.5013862785806,7.0,182.02,186.435,,,,
2026-03-11,NVDA,B,no_pullback,SHORT,195.5013862785806,8.0,184.45,187.6,,,,
2026-03-12,NVDA,B,no_pullback,SHORT,195.5013862785806,9.0,181.75,184.925,,,,
2026-03-13,NVDA,B,no_pullback,SHORT,195.5013862785806,10.0,179.945,186.04,,,,
2026-03-16,NVDA,B,window_expired,SHORT,,11.0,,,,,,
2023-08-29,AAPL,B,flip_armed,LONG,173.7550286698184,,,,,,,
2023-08-30,AAPL,B,no_pullback,LONG,177.75952580283652,1.0,184.76,187.79,,,,
2023-08-31,AAPL,B,no_pullback,LONG,180.2523232225529,2.0,187.515,189.12,,,,
2023-09-01,AAPL,B,no_pullback,LONG,181.3613409002976,3.0,188.32,189.92,,,,
2023-09-05,AAPL,B,no_pullback,LONG,181.3613409002976,4.0,187.64,189.98,,,,
2023-09-06,AAPL,B,pullback_gate_fail,LONG,,5.0,,,False,False,48.853493475128964,-4.38164060862573
2023-09-07,AAPL,B,reflip_disarm,LONG,,6.0,,,,,,
2023-09-07,AAPL,B,flip_armed,SHORT,186.20091248368306,,,,,,,
2023-09-08,AAPL,B,no_pullback,SHORT,186.20091248368306,1.0,177.82,180.205,,,,
2023-09-11,AAPL,B,no_pullback,SHORT,186.20091248368306,2.0,177.345,180.3,,,,
2023-09-12,AAPL,B,no_pullback,SHORT,186.20091248368306,3.0,174.85,180.1,,,,
2023-09-13,AAPL,B,no_pullback,SHORT,185.46282343054446,4.0,173.98,177.25,,,,
2023-09-14,AAPL,B,no_pullback,SHORT,184.33054108749002,5.0,173.6,176.09,,,,
2023-09-15,AAPL,B,no_pullback,SHORT,184.33054108749002,6.0,173.825,176.48,,,,
2023-09-18,AAPL,B,pullback_gate_fail,SHORT,,7.0,,,True,False,45.673448848623515,-3.9324229777463273
2023-09-19,AAPL,B,pullback_gate_fail,SHORT,,8.0,,,True,False,47.660413204353375,-3.6857308750190647
2023-09-20,AAPL,B,pullback_gate_fail,SHORT,,9.0,,,True,False,42.16057567012236,-1.3306026344461266
2023-09-21,AAPL,B,no_pullback,SHORT,183.986008531752,10.0,173.86,176.3,,,,
2023-09-22,AAPL,B,window_expired,SHORT,,11.0,,,,,,
2023-10-09,AAPL,B,flip_armed,LONG,168.71271149075693,,,,,,,
2023-10-10,AAPL,B,no_pullback,LONG,170.54519034168123,1.0,177.96,179.71,,,,
2023-10-11,AAPL,B,no_pullback,LONG,170.71667130751314,2.0,177.62,179.85,,,,
2023-10-12,AAPL,B,no_pullback,LONG,172.6522541767618,3.0,179.045,182.34,,,,
2023-10-13,AAPL,B,no_pullback,LONG,172.6522541767618,4.0,178.17,181.925,,,,
2023-10-16,AAPL,B,pullback_gate_fail,LONG,,5.0,,,True,False,53.32206241260383,-3.131033324797521
2023-10-17,AAPL,B,pullback_gate_fail,LONG,,6.0,,,False,False,49.57342219081029,-2.9911617957168843
2023-10-18,AAPL,B,pullback_gate_fail,LONG,,7.0,,,False,False,46.509503168288916,-2.5638529677573274
2023-10-19,AAPL,B,pullback_gate_fail,LONG,,8.0,,,False,False,45.759431387748194,-2.7100644007089194
2023-10-20,AAPL,B,pullback_gate_fail,LONG,,9.0,,,False,True,40.251513772098654,1.5771071031623833
2023-10-23,AAPL,B,pullback_gate_fail,LONG,,10.0,,,False,True,40.54791856087013,3.8947222370821954
2023-10-24,AAPL,B,window_expired,LONG,,11.0,,,,,,
2023-10-25,AAPL,B,flip_armed,SHORT,179.48449690128166,,,,,,,
2023-10-26,AAPL,B,no_pullback,SHORT,176.79454721115349,1.0,165.71,171.34,,,,
2023-10-27,AAPL,B,no_pullback,SHORT,175.89009249003809,2.0,166.855,168.95,,,,
2023-10-30,AAPL,B,pullback_gate_fail,SHORT,,3.0,,,True,False,40.33474671070735,-0.7765145402968727
2023-10-31,AAPL,B,pullback_entry,SHORT,175.89009249003809,4.0,167.94,,,,41.555732111401824,0.1351952386610975
2024-01-02,AAPL,B,flip_armed,SHORT,193.78094938647462,,,,,,,
2024-01-03,AAPL,B,no_pullback,SHORT,192.14985444782715,1.0,183.44,185.86,,,,
2024-01-04,AAPL,B,no_pullback,SHORT,189.56611900304443,2.0,180.885,183.07,,,,
2024-01-05,AAPL,B,no_pullback,SHORT,188.92975710274,3.0,180.18,182.74,,,,
2024-01-08,AAPL,B,pullback_gate_fail,SHORT,,4.0,,,True,False,41.35006044049152,-1.1576665727938291
2024-01-09,AAPL,B,pullback_gate_fail,SHORT,,5.0,,,True,False,40.53760839170341,-0.9922856338232862
2024-01-10,AAPL,B,pullback_gate_fail,SHORT,,6.0,,,True,False,43.273778185108256,-3.0355090094936017
2024-01-11,AAPL,B,pullback_gate_fail,SHORT,,7.0,,,True,False,42.28536267078061,-3.6588072883982647
2024-01-12,AAPL,B,pullback_gate_fail,SHORT,,8.0,,,True,False,42.84769514332215,-3.1361205329127984
2024-01-16,AAPL,B,pullback_entry,SHORT,188.92975710274,9.0,180.945,,,,38.30582101627235,1.6281642145205453
2024-01-19,AAPL,B,flip_armed,LONG,181.7911606369202,,,,,,,
2024-01-22,AAPL,B,no_pullback,LONG,185.1352945732282,1.0,192.32,195.325,,,,
2024-01-23,AAPL,B,no_pullback,LONG,186.4852651159054,2.0,193.835,195.71,,,,
2024-01-24,AAPL,B,no_pullback,LONG,187.39648860431487,3.0,194.35,196.37,,,,
2024-01-25,AAPL,B,no_pullback,LONG,187.39648860431487,4.0,193.135,196.26,,,,
2024-01-26,AAPL,B,pullback_gate_fail,LONG,,5.0,,,True,False,55.55495599220036,-2.4716974578518176
2024-01-29,AAPL,B,pullback_gate_fail,LONG,,6.0,,,True,False,54.061107513522224,-4.355802089907176
2024-01-30,AAPL,B,pullback_gate_fail,LONG,,7.0,,,False,False,45.80635970462268,-1.4668685229243046
2024-01-31,AAPL,B,reflip_disarm,LONG,,8.0,,,,,,
2024-01-31,AAPL,B,flip_armed,SHORT,193.8753894690381,,,,,,,
2024-02-01,AAPL,B,no_pullback,SHORT,193.4703505221343,1.0,183.84,186.9,,,,
2024-02-02,AAPL,B,pullback_entry,SHORT,192.6003154699209,2.0,179.25,,,,43.317606252928904,3.8115934167582495
2024-03-20,AAPL,B,flip_armed,LONG,168.30728745268888,,,,,,,
2024-03-21,AAPL,B,pullback_gate_fail,LONG,,1.0,,,False,False,39.21690780755423,-3.123871823560357
2024-03-22,AAPL,B,pullback_gate_fail,LONG,,2.0,,,False,False,41.16965474804494,-1.9271199761949909
2024-03-25,AAPL,B,pullback_gate_fail,LONG,,3.0,,,False,False,39.073518722625096,-1.029786839510404
2024-03-26,AAPL,B,pullback_gate_fail,LONG,,4.0,,,False,False,37.58035075922479,-0.882674433866061
2024-03-27,AAPL,B,pullback_gate_fail,LONG,,5.0,,,False,False,45.370429522113675,-2.8375229783207025
2024-03-28,AAPL,B,pullback_gate_fail,LONG,,6.0,,,False,False,42.34035809260786,-2.432162552846311
2024-04-01,AAPL,B,pullback_gate_fail,LONG,,7.0,,,False,False,39.94249595959949,-1.7057803996284555
2024-04-02,AAPL,B,pullback_gate_fail,LONG,,8.0,,,False,True,38.36243741991465,0.3029150673355119
2024-04-03,AAPL,B,pullback_gate_fail,LONG,,9.0,,,False,False,40.34188439221278,-2.2245673617407196
2024-04-04,AAPL,B,pullback_gate_fail,LONG,,10.0,,,False,False,38.880992449119695,-0.5532882640505736
2024-04-05,AAPL,B,window_expired,LONG,,11.0,,,,,,
2024-04-10,AAPL,B,flip_armed,SHORT,174.6515333527369,,,,,,,
2024-04-11,AAPL,B,reflip_disarm,SHORT,,1.0,,,,,,
2024-04-11,AAPL,B,flip_armed,LONG,163.9833699825368,,,,,,,
2024-04-12,AAPL,B,no_pullback,LONG,168.2070329842831,1.0,174.23,178.35,,,,
2024-04-15,AAPL,B,pullback_gate_fail,LONG,,2.0,,,False,True,49.4764199079992,2.228036103527568
2024-04-16,AAPL,B,pullback_gate_fail,LONG,,3.0,,,False,False,44.0891728963591,-3.3690975907310587
2024-04-17,AAPL,B,reflip_disarm,LONG,,4.0,,,,,,
2024-04-17,AAPL,B,flip_armed,SHORT,177.9302579544576,,,,,,,
2024-04-18,AAPL,B,no_pullback,SHORT,175.86123215901185,1.0,166.57,168.62,,,,
2024-04-19,AAPL,B,no_pullback,SHORT,173.40710894311067,2.0,164.08,166.38,,,,
2024-04-22,AAPL,B,no_pullback,SHORT,173.40710894311067,3.0,164.78,167.25,,,,
2024-04-23,AAPL,B,no_pullback,SHORT,173.40710894311067,4.0,165.03,167.05,,,,
2024-04-24,AAPL,B,pullback_gate_fail,SHORT,,5.0,,,True,False,46.79260103291896,-2.073349062104114
2024-04-25,AAPL,B,pullback_gate_fail,SHORT,,6.0,,,True,False,48.555605240758176,-0.20076166171897825
2024-04-26,AAPL,B,pullback_entry,SHORT,173.40710894311067,7.0,169.19,,,,47.09841110353173,0.6774185325056017
2024-07-24,AAPL,B,flip_armed,SHORT,234.5168087127455,,,,,,,
2024-07-25,AAPL,B,no_pullback,SHORT,231.464127841471,1.0,214.64,220.81,,,,
2024-07-26,AAPL,B,no_pullback,SHORT,230.98521505732387,2.0,216.04,219.48,,,,
2024-07-29,AAPL,B,no_pullback,SHORT,230.3101935515915,3.0,215.79,219.28,,,,
2024-07-30,AAPL,B,no_pullback,SHORT,230.3101935515915,4.0,216.12,220.27,,,,
2024-07-31,AAPL,B,pullback_gate_fail,SHORT,,5.0,,,False,False,54.45340273879359,-5.044975568906736
2024-08-01,AAPL,B,pullback_gate_fail,SHORT,,6.0,,,True,False,48.719501553719525,-0.9586530491095004
2024-08-02,AAPL,B,pullback_gate_fail,SHORT,,7.0,,,False,False,50.69982273640523,-2.2280223295172483
2024-08-05,AAPL,B,no_pullback,SHORT,223.08419529027927,8.0,196.0,213.45,,,,
2024-08-06,AAPL,B,no_pullback,SHORT,223.08419529027927,9.0,201.1,209.98,,,,
2024-08-07,AAPL,B,no_pullback,SHORT,223.08419529027927,10.0,206.45,213.625,,,,
2024-08-08,AAPL,B,window_expired,SHORT,,11.0,,,,,,
2024-08-15,AAPL,B,flip_armed,LONG,209.35435273879833,,,,,,,
2024-08-16,AAPL,B,no_pullback,LONG,211.2039174649185,1.0,223.67,226.8,,,,
2024-08-19,AAPL,B,no_pullback,LONG,211.2039174649185,2.0,223.07,225.93,,,,
2024-08-20,AAPL,B,no_pullback,LONG,213.88957314658396,3.0,225.515,227.165,,,,
2024-08-21,AAPL,B,no_pullback,LONG,214.7171158319256,4.0,225.24,227.97,,,,
2024-08-22,AAPL,B,no_pullback,LONG,214.7171158319256,5.0,223.91,228.32,,,,
2024-08-23,AAPL,B,no_pullback,LONG,214.7171158319256,6.0,224.36,228.22,,,,
2024-08-26,AAPL,B,no_pullback,LONG,214.7171158319256,7.0,223.93,227.27,,,,
2024-08-27,AAPL,B,no_pullback,LONG,215.77223669732638,8.0,224.93,228.845,,,,
2024-08-28,AAPL,B,no_pullback,LONG,216.76376302759377,9.0,225.74,229.85,,,,
2024-08-29,AAPL,B,no_pullback,LONG,219.34563672483435,10.0,228.89,232.92,,,,
2024-08-30,AAPL,B,window_expired,LONG,,11.0,,,,,,
2024-09-16,AAPL,B,flip_armed,SHORT,227.73987603390756,,,,,,,
2024-09-17,AAPL,B,no_pullback,SHORT,227.2491384305168,1.0,214.5,216.895,,,,
2024-09-18,AAPL,B,pullback_gate_fail,SHORT,,2.0,,,True,False,48.498110410784946,-3.4413370739263236
2024-09-19,AAPL,B,reflip_disarm,SHORT,,3.0,,,,,,
2024-09-19,AAPL,B,flip_armed,LONG,214.32392287128138,,,,,,,
2024-09-20,AAPL,B,no_pullback,LONG,217.42003058415324,1.0,227.68,233.075,,,,
2024-09-23,AAPL,B,no_pullback,LONG,217.42003058415324,2.0,225.85,229.44,,,,
2024-09-24,AAPL,B,no_pullback,LONG,217.42003058415324,3.0,225.75,229.34,,,,
2024-09-25,AAPL,B,no_pullback,LONG,217.42003058415324,4.0,224.02,227.26,,,,
2024-09-26,AAPL,B,no_pullback,LONG,217.42003058415324,5.0,225.515,228.45,,,,
2024-09-27,AAPL,B,no_pullback,LONG,217.59739163463667,6.0,227.3,229.495,,,,
2024-09-30,AAPL,B,no_pullback,LONG,220.302402471173,7.0,229.68,233.0,,,,
2024-10-01,AAPL,B,pullback_gate_fail,LONG,,8.0,,,True,False,52.23134495180017,-3.695399167566535
2024-10-02,AAPL,B,pullback_gate_fail,LONG,,9.0,,,True,False,53.05341291572387,-2.599965907831212
2024-10-03,AAPL,B,pullback_gate_fail,LONG,,10.0,,,True,False,51.0925623785471,-2.228542206712465
2024-10-04,AAPL,B,window_expired,LONG,,11.0,,,,,,
2024-11-01,AAPL,B,flip_armed,SHORT,233.11010429280455,,,,,,,
2024-11-04,AAPL,B,no_pullback,SHORT,231.2895938635241,1.0,219.73,222.78,,,,
2024-11-05,AAPL,B,no_pullback,SHORT,231.2895938635241,2.0,221.81,223.945,,,,
2024-11-06,AAPL,B,pullback_gate_fail,SHORT,,3.0,,,True,False,40.03873359752228,-1.4145684794118871
2024-11-07,AAPL,B,pullback_gate_fail,SHORT,,4.0,,,True,False,49.1998227505742,-3.344997929540277
2024-11-08,AAPL,B,pullback_gate_fail,SHORT,,5.0,,,True,False,48.791340174440066,-3.7167137431399446
2024-11-11,AAPL,B,pullback_entry,SHORT,231.2895938635241,6.0,221.5,,,,44.12174457280142,1.058995053548358
2025-01-02,AAPL,B,flip_armed,SHORT,257.02922373741535,,,,,,,
2025-01-03,AAPL,B,no_pullback,SHORT,254.03105136367378,1.0,241.89,244.165,,,,
2025-01-06,AAPL,B,pullback_gate_fail,SHORT,,2.0,,,True,False,48.24762888346463,-4.009332875584391
2025-01-07,AAPL,B,no_pullback,SHORT,254.03105136367378,3.0,241.38,245.53,,,,
2025-01-08,AAPL,B,no_pullback,SHORT,252.5416389441182,4.0,240.16,243.67,,,,
2025-01-10,AAPL,B,no_pullback,SHORT,248.53772504970638,5.0,233.005,240.13,,,,
2025-01-13,AAPL,B,no_pullback,SHORT,244.72820254473575,6.0,229.72,234.67,,,,
2025-01-14,AAPL,B,no_pullback,SHORT,244.72820254473575,7.0,232.48,236.1,,,,
2025-01-15,AAPL,B,pullback_gate_fail,SHORT,,8.0,,,True,False,42.00712838582096,-1.834679940684559
2025-01-16,AAPL,B,pullback_entry,SHORT,244.72820254473575,9.0,228.04,,,,32.58398332345995,1.1102056004841643
2025-03-11,AAPL,B,flip_armed,SHORT,240.05186825265042,,,,,,,
2025-03-12,AAPL,B,no_pullback,SHORT,236.58943142738536,1.0,214.93,221.73,,,,
2025-03-13,AAPL,B,no_pullback,SHORT,231.17848828464685,2.0,208.445,216.795,,,,
2025-03-14,AAPL,B,no_pullback,SHORT,229.50138945618218,3.0,209.585,213.87,,,,
2025-03-17,AAPL,B,no_pullback,SHORT,229.50138945618218,4.0,209.98,215.18,,,,
2025-03-18,AAPL,B,no_pullback,SHORT,229.50138945618218,5.0,211.5,215.13,,,,
2025-03-19,AAPL,B,no_pullback,SHORT,229.50138945618218,6.0,213.75,218.68,,,,
2025-03-20,AAPL,B,no_pullback,SHORT,229.50138945618218,7.0,212.22,217.44,,,,
2025-03-21,AAPL,B,no_pullback,SHORT,229.50138945618218,8.0,211.55,218.84,,,,
2025-03-24,AAPL,B,no_pullback,SHORT,229.50138945618218,9.0,218.68,221.03,,,,
2025-03-25,AAPL,B,pullback_gate_fail,SHORT,,10.0,,,True,False,46.79584162078917,-4.631823170057359
2025-03-26,AAPL,B,window_expired,SHORT,,11.0,,,,,,
2025-04-24,AAPL,B,flip_armed,LONG,181.5388937779165,,,,,,,
2025-04-25,AAPL,B,no_pullback,LONG,185.27825440012487,1.0,206.44,209.43,,,,
2025-04-28,AAPL,B,no_pullback,LONG,188.08892896011238,2.0,207.48,211.48,,,,
2025-04-29,AAPL,B,no_pullback,LONG,190.06803606410114,3.0,208.39,212.11,,,,
2025-04-30,AAPL,B,no_pullback,LONG,190.22373245769103,4.0,206.68,213.51,,,,
2025-05-01,AAPL,B,no_pullback,LONG,192.47960921192194,5.0,208.98,214.515,,,,
2025-05-02,AAPL,B,no_pullback,LONG,192.47960921192194,6.0,202.19,206.99,,,,
2025-05-05,AAPL,B,pullback_gate_fail,LONG,,7.0,,,False,True,43.27034869331741,0.7849050205267645
2025-05-06,AAPL,B,pullback_gate_fail,LONG,,8.0,,,False,True,42.97687196988565,1.0801136136756142
2025-05-07,AAPL,B,pullback_gate_fail,LONG,,9.0,,,False,True,41.3783183278238,2.7114461762759774
2025-05-08,AAPL,B,pullback_gate_fail,LONG,,10.0,,,False,True,42.63456268853914,1.6893954935129791
2025-05-09,AAPL,B,window_expired,LONG,,11.0,,,,,,
2025-05-23,AAPL,B,flip_armed,SHORT,210.09312224058462,,,,,,,
2025-05-27,AAPL,B,no_pullback,SHORT,210.09312224058462,1.0,197.435,200.725,,,,
2025-05-28,AAPL,B,no_pullback,SHORT,210.09312224058462,2.0,199.9,202.72,,,,
2025-05-29,AAPL,B,no_pullback,SHORT,210.09312224058462,3.0,198.56,203.72,,,,
2025-05-30,AAPL,B,no_pullback,SHORT,210.09312224058462,4.0,196.82,201.95,,,,
2025-06-02,AAPL,B,no_pullback,SHORT,210.09312224058462,5.0,200.13,202.08,,,,
2025-06-03,AAPL,B,no_pullback,SHORT,210.09312224058462,6.0,200.955,203.76,,,,
2025-06-04,AAPL,B,pullback_gate_fail,SHORT,,7.0,,,True,False,48.47076291237993,-3.4636545835266332
2025-06-05,AAPL,B,pullback_gate_fail,SHORT,,8.0,,,True,False,45.52522111925474,-1.7554348900831762
2025-06-06,AAPL,B,pullback_gate_fail,SHORT,,9.0,,,False,False,50.470277998246466,-2.577682697639524
2025-06-09,AAPL,B,pullback_gate_fail,SHORT,,10.0,,,True,False,46.924858792544875,-0.183761028144815
2025-06-10,AAPL,B,window_expired,SHORT,,11.0,,,,,,
2025-07-01,AAPL,B,flip_armed,LONG,197.42946705143743,,,,,,,
2025-07-02,AAPL,B,no_pullback,LONG,199.6742703462937,1.0,208.15,213.32,,,,
2025-07-03,AAPL,B,no_pullback,LONG,202.57034331166432,2.0,211.825,214.625,,,,
2025-07-07,AAPL,B,no_pullback,LONG,202.57034331166432,3.0,208.835,216.2,,,,
2025-07-08,AAPL,B,pullback_gate_fail,LONG,,4.0,,,True,False,60.36783329983814,-1.1386084278130397
2025-07-09,AAPL,B,pullback_gate_fail,LONG,,5.0,,,True,False,61.792152496116884,-2.8792602874915687
2025-07-10,AAPL,B,no_pullback,LONG,202.57034331166432,6.0,210.24,213.475,,,,
2025-07-11,AAPL,B,no_pullback,LONG,202.57034331166432,7.0,209.87,212.12,,,,
2025-07-14,AAPL,B,pullback_gate_fail,LONG,,8.0,,,True,False,55.191767647466804,-4.367211447950023
2025-07-15,AAPL,B,no_pullback,LONG,202.57034331166432,9.0,208.965,211.89,,,,
2025-07-16,AAPL,B,no_pullback,LONG,202.57034331166432,10.0,208.66,212.375,,,,
2025-07-17,AAPL,B,window_expired,LONG,,11.0,,,,,,
2025-08-01,AAPL,B,flip_armed,SHORT,217.78923390818696,,,,,,,
2025-08-04,AAPL,B,no_pullback,SHORT,215.54081051736824,1.0,201.68,207.85,,,,
2025-08-05,AAPL,B,no_pullback,SHORT,214.22947946563144,2.0,202.165,205.32,,,,
2025-08-06,AAPL,B,pullback_gate_fail,SHORT,,3.0,,,False,False,58.31433535056196,-2.7671638445388
2025-08-07,AAPL,B,reflip_disarm,SHORT,,4.0,,,,,,
2025-08-07,AAPL,B,flip_armed,LONG,205.54304663283855,,,,,,,
2025-08-08,AAPL,B,no_pullback,LONG,210.3542419695547,1.0,219.3,230.99,,,,
2025-08-11,AAPL,B,no_pullback,LONG,212.65581777259922,2.0,224.78,229.53,,,,
2025-08-12,AAPL,B,no_pullback,LONG,215.0119859953393,3.0,227.155,230.78,,,,
2025-08-13,AAPL,B,no_pullback,LONG,218.80253739580536,4.0,230.455,234.91,,,,
2025-08-14,AAPL,B,no_pullback,LONG,219.44303365622483,5.0,230.88,235.1,,,,
2025-08-15,AAPL,B,no_pullback,LONG,219.44303365622483,6.0,229.37,234.19,,,,
2025-08-18,AAPL,B,no_pullback,LONG,219.44303365622483,7.0,230.11,233.12,,,,
2025-08-19,AAPL,B,no_pullback,LONG,219.44303365622483,8.0,229.35,232.855,,,,
2025-08-20,AAPL,B,pullback_gate_fail,LONG,,9.0,,,True,False,59.93311381430496,-5.678514060657555
2025-08-21,AAPL,B,pullback_gate_fail,LONG,,10.0,,,True,False,58.03621248242689,-6.982055853962649
2025-08-22,AAPL,B,window_expired,LONG,,11.0,,,,,,
2025-09-10,AAPL,B,flip_armed,SHORT,241.0907286555943,,,,,,,
2025-09-11,AAPL,B,no_pullback,SHORT,240.28740579003485,1.0,226.66,230.45,,,,
2025-09-12,AAPL,B,pullback_gate_fail,SHORT,,2.0,,,False,False,57.145163641096886,-3.289575225815309
2025-09-15,AAPL,B,pullback_gate_fail,SHORT,,3.0,,,False,False,60.045945212685666,-1.5922708870326545
2025-09-16,AAPL,B,pullback_gate_fail,SHORT,,4.0,,,False,True,61.49351877304834,0.38992422839212537
2025-09-17,AAPL,B,pullback_gate_fail,SHORT,,5.0,,,False,True,62.37744859728014,0.33422076719325133
2025-09-18,AAPL,B,pullback_gate_fail,SHORT,,6.0,,,False,True,60.404210279649334,0.984055358338189
2025-09-19,AAPL,B,reflip_disarm,SHORT,,7.0,,,,,,
2025-09-19,AAPL,B,flip_armed,LONG,231.0705447095381,,,,,,,
2025-09-22,AAPL,B,no_pullback,LONG,238.61049023858425,1.0,248.16,256.63,,,,
2025-09-23,AAPL,B,no_pullback,LONG,242.12269121472588,2.0,253.61,257.285,,,,
2025-09-24,AAPL,B,no_pullback,LONG,242.12269121472588,3.0,251.04,255.68,,,,
2025-09-25,AAPL,B,no_pullback,LONG,242.12269121472588,4.0,251.72,257.17,,,,
2025-09-26,AAPL,B,no_pullback,LONG,242.7828643955351,5.0,253.79,257.28,,,,
2025-09-29,AAPL,B,no_pullback,LONG,242.7828643955351,6.0,253.02,254.82,,,,
2025-09-30,AAPL,B,no_pullback,LONG,242.95027016038344,7.0,253.13,255.915,,,,
2025-10-01,AAPL,B,no_pullback,LONG,245.40749314434512,8.0,254.975,258.78,,,,
2025-10-02,AAPL,B,no_pullback,LONG,245.40749314434512,9.0,254.16,258.17,,,,
2025-10-03,AAPL,B,no_pullback,LONG,245.40749314434512,10.0,253.96,259.22,,,,
2025-10-06,AAPL,B,window_expired,LONG,,11.0,,,,,,
2025-10-10,AAPL,B,flip_armed,SHORT,262.8191174245385,,,,,,,
2025-10-13,AAPL,B,no_pullback,SHORT,259.8069556820846,1.0,245.6,249.67,,,,
2025-10-14,AAPL,B,no_pullback,SHORT,258.7697601138762,2.0,244.77,248.83,,,,
2025-10-15,AAPL,B,pullback_gate_fail,SHORT,,3.0,,,False,False,52.89002132685288,-4.321125601777766
2025-10-16,AAPL,B,no_pullback,SHORT,258.7697601138762,4.0,245.16,248.99,,,,
2025-10-17,AAPL,B,pullback_gate_fail,SHORT,,5.0,,,False,False,56.523313883947424,-4.67012812320327
2025-10-20,AAPL,B,reflip_disarm,SHORT,,6.0,,,,,,
2025-10-20,AAPL,B,flip_armed,LONG,246.13161913928582,,,,,,,
2025-10-21,AAPL,B,no_pullback,LONG,250.34995722535723,1.0,262.025,265.26,,,,
2025-10-22,AAPL,B,pullback_gate_fail,LONG,,2.0,,,True,False,59.92781890428332,-3.7121731577561334
2025-10-23,AAPL,B,no_pullback,LONG,250.34995722535723,3.0,258.02,260.59,,,,
2025-10-24,AAPL,B,no_pullback,LONG,250.34995722535723,4.0,259.2,264.12,,,,
2025-10-27,AAPL,B,no_pullback,LONG,253.6040664355569,5.0,264.68,269.04,,,,
2025-10-28,AAPL,B,no_pullback,LONG,256.65215979200116,6.0,268.16,269.85,,,,
2025-10-29,AAPL,B,no_pullback,LONG,257.06244381280106,7.0,267.11,271.39,,,,
2025-10-30,AAPL,B,no_pullback,LONG,258.93619943152095,8.0,268.5,274.12,,,,
2025-10-31,AAPL,B,no_pullback,LONG,260.07357948836886,9.0,269.19,277.27,,,,
2025-11-03,AAPL,B,pullback_gate_fail,LONG,,10.0,,,True,False,66.535840814345,-0.36439339766838685
2025-11-04,AAPL,B,window_expired,LONG,,11.0,,,,,,
2025-12-17,AAPL,B,flip_armed,SHORT,285.6323674317658,,,,,,,
2025-12-18,AAPL,B,no_pullback,SHORT,282.4791306885892,1.0,266.97,273.615,,,,
2025-12-19,AAPL,B,no_pullback,SHORT,282.4791306885892,2.0,269.91,273.905,,,,
2025-12-22,AAPL,B,no_pullback,SHORT,282.4791306885892,3.0,270.51,273.815,,,,
2025-12-23,AAPL,B,no_pullback,SHORT,282.1766662719815,4.0,269.61,272.435,,,,
2025-12-24,AAPL,B,pullback_gate_fail,SHORT,,5.0,,,False,False,50.12831061866442,-3.4673257581712207
2025-12-26,AAPL,B,pullback_gate_fail,SHORT,,6.0,,,True,False,49.096336386320424,-2.9719935070039014
2025-12-29,AAPL,B,pullback_gate_fail,SHORT,,7.0,,,True,False,49.966342953253246,-1.8583496058345759
2025-12-30,AAPL,B,pullback_gate_fail,SHORT,,8.0,,,True,False,48.32096563292777,-1.4704545659469588
2025-12-31,AAPL,B,pullback_gate_fail,SHORT,,9.0,,,True,False,46.079585530380655,-0.5149414709914097
2026-01-02,AAPL,B,pullback_gate_fail,SHORT,,10.0,,,True,False,43.86670761663989,-1.4930764045562377
2026-01-05,AAPL,B,window_expired,SHORT,,11.0,,,,,,
2026-02-02,AAPL,B,flip_armed,LONG,249.15453974978547,,,,,,,
2026-02-03,AAPL,B,no_pullback,LONG,254.59958577480697,1.0,267.72,271.85,,,,
