trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,bars_held_at_exit,gross_pnl,commission,net_pnl,net_pnl_pct,won,period
5,QQQ,B,SHORT,2024-04-17,425.76,6.454848087575097,2024-04-18,426.30674,2.9066,435.989,49.56,4955.38,2024-05-03,436.207,SL,12,-28.7759,1.0,-29.7759,-0.006009,False,all
6,QQQ,B,SHORT,2024-07-18,479.44,6.463594744725535,2024-07-19,478.82047,2.5717,488.5159,49.26,4924.61,2024-08-08,448.224,TIME,15,78.6862,1.0,77.6862,0.015775,True,all
7,QQQ,B,LONG,2024-12-04,523.24,6.296256571290096,2024-12-05,523.591665,2.3885,514.1473,50.02,5001.29,2024-12-18,516.3417,ST_FLIP,10,-17.3162,1.0,-18.3162,-0.003662,False,all
8,QQQ,B,LONG,2025-01-31,522.3,8.65818669306735,2025-02-03,513.5466449999999,2.4258,500.5594,49.83,4981.98,2025-02-24,519.5601,ST_FLIP,15,14.5872,1.0,13.5872,0.002727,True,all
9,QQQ,B,LONG,2025-08-11,572.76,6.498227838856171,2025-08-12,575.4375749999999,2.1703,565.6902,49.96,4994.56,2025-08-20,565.4074,SL,7,-21.7688,1.0,-22.7688,-0.004559,False,all
10,QQQ,B,SHORT,2025-09-02,565.69,6.257917292896706,2025-09-03,568.965375,2.1846,578.3523,49.72,4970.8,2025-09-05,578.6414,SL,3,-21.1381,1.0,-22.1381,-0.004454,False,all
11,QQQ,B,LONG,2025-09-10,580.75,6.353095613807,2025-09-11,583.59165,2.1199,574.062,49.49,4947.66,2025-10-01,602.9784,TIME,15,41.0982,1.0,40.0982,0.008104,True,all
12,QQQ,B,LONG,2025-10-29,635.87,8.484497757440675,2025-10-30,632.285985,1.9721,619.5592,49.88,4986.76,2025-11-04,619.2495,SL,4,-25.7095,1.0,-26.7095,-0.005356,False,all
13,QQQ,B,SHORT,2025-11-07,609.75,8.954733975886706,2025-11-10,618.6155375,2.0045,632.0476,49.6,4959.05,2025-12-01,617.5586,TIME,15,2.1186,1.0,1.1186,0.000226,True,all
14,QQQ,B,LONG,2025-12-10,627.69,10.883672540412594,2025-12-11,624.0868875,1.987,607.7614,49.6,4959.17,2025-12-16,607.4575,SL,4,-33.0421,1.0,-34.0421,-0.006864,False,all
15,QQQ,B,SHORT,2025-12-18,609.15,9.619503384975914,2025-12-19,611.6240349999999,2.0131,626.0533,49.25,4924.12,2026-01-07,626.3663,SL,12,-29.6782,1.0,-30.6782,-0.00623,False,all
16,QQQ,B,LONG,2026-01-28,632.99,7.79993162968315,2026-01-29,632.966325,1.9327,621.2664,48.93,4892.44,2026-01-29,620.9558,SL,1,-23.2133,1.0,-24.2133,-0.004949,False,all
17,QQQ,B,SHORT,2026-02-06,609.59,9.552948095943666,2026-02-09,607.13628,2.0046,621.4657,48.68,4867.23,2026-03-02,608.334,TIME,15,-2.401,1.0,-3.401,-0.000699,False,all
