trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,bars_held_at_exit,gross_pnl,commission,net_pnl,net_pnl_pct,won,period
99,NVDA,A,LONG,2025-07-14 14:15:00-04:00,164.815,0.49097405061311117,2025-07-14 14:45:00-04:00,164.852385,7.3354,164.3614,48.37,4836.05,2025-07-14 15:00:00-04:00,164.4677,EMA21_TRAIL,2,-2.8216,1.0,-3.8216,-0.00079,False,all
100,NVDA,A,LONG,2025-07-30 14:45:00-04:00,178.14,0.5939929792258251,2025-07-30 15:15:00-04:00,179.22956999999997,6.7403,178.6356,48.32,4831.22,2025-07-30 15:15:00-04:00,178.5463,SL,1,-4.6057,1.0,-5.6057,-0.00116,False,all
101,NVDA,A,LONG,2025-08-08 15:30:00-04:00,182.31,0.5048438546158013,2025-08-11 09:30:00-04:00,182.11101,6.6246,181.6062,48.26,4824.62,2025-08-11 09:30:00-04:00,181.5154,SL,1,-3.9459,1.0,-4.9459,-0.001025,False,all
102,NVDA,A,LONG,2025-08-11 10:00:00-04:00,182.31,0.7103948961808071,2025-08-11 10:30:00-04:00,183.44167499999998,6.5684,182.7313,48.2,4818.67,2025-08-11 11:00:00-04:00,182.6399,SL,3,-5.2663,1.0,-6.2663,-0.0013,False,all
103,NVDA,A,LONG,2025-08-12 15:30:00-04:00,182.54,0.515904137426718,2025-08-13 09:30:00-04:00,182.781345,6.5822,182.2654,48.12,4811.41,2025-08-13 09:30:00-04:00,182.1743,SL,1,-3.9956,1.0,-4.9956,-0.001038,False,all
104,NVDA,A,LONG,2025-08-25 09:30:00-04:00,176.99,0.7041139947231057,2025-08-25 10:00:00-04:00,178.52921999999998,6.7306,177.8251,48.06,4805.41,2025-08-25 11:00:00-04:00,180.0368,TP,5,10.1469,1.0,9.1469,0.001903,True,all
105,NVDA,A,SHORT,2025-09-03 15:45:00-04:00,170.6,0.6554448025987696,2025-09-04 09:45:00-04:00,170.33479,7.0663,170.9902,48.15,4813.56,2025-09-04 10:15:00-04:00,171.0757,SL,3,-5.2357,1.0,-6.2357,-0.001295,False,all
106,NVDA,A,SHORT,2025-09-05 15:15:00-04:00,167.09,0.7278911670334345,2025-09-05 15:45:00-04:00,166.62664500000002,7.2127,167.3545,48.07,4806.32,2025-09-05 15:45:00-04:00,167.1535,EMA21_TRAIL,1,-3.8003,1.0,-4.8003,-0.000999,False,all
107,NVDA,A,LONG,2025-09-10 15:00:00-04:00,176.06,0.7767988731905283,2025-09-10 15:30:00-04:00,176.82336750000002,6.7886,176.0466,48.02,4800.52,2025-09-10 15:45:00-04:00,177.1814,EOD,2,2.4303,1.0,1.4303,0.000298,True,all
108,NVDA,A,SHORT,2025-09-17 15:15:00-04:00,171.18,0.9701060856285747,2025-09-17 15:45:00-04:00,170.53469,7.0396,171.5048,48.02,4800.95,2025-09-17 15:45:00-04:00,170.2951,EOD,1,1.6866,1.0,0.6866,0.000143,True,all
109,NVDA,A,LONG,2025-09-30 15:00:00-04:00,185.28,0.7171970060639301,2025-09-30 15:30:00-04:00,185.97294,6.4548,185.2557,48.02,4800.64,2025-09-30 15:30:00-04:00,185.2973,EMA21_TRAIL,1,-4.3611,1.0,-5.3611,-0.001117,False,all
110,NVDA,A,LONG,2025-10-01 15:30:00-04:00,186.785,0.6446328472412892,2025-10-02 09:30:00-04:00,189.6948,6.3197,189.0502,47.95,4794.28,2025-10-02 09:30:00-04:00,188.9556,SL,1,-4.6713,1.0,-5.6713,-0.001183,False,all
111,NVDA,A,LONG,2025-10-02 15:45:00-04:00,188.91,0.5045353424689493,2025-10-03 09:45:00-04:00,189.60475499999998,6.3139,189.1002,47.89,4787.61,2025-10-03 09:45:00-04:00,189.0057,SL,1,-3.7826,1.0,-4.7826,-0.000999,False,all
112,NVDA,A,SHORT,2025-10-13 15:45:00-04:00,188.31,0.8589988473786984,2025-10-14 09:45:00-04:00,180.26982,6.6329,181.1288,47.83,4781.82,2025-10-14 09:45:00-04:00,181.2194,SL,1,-6.2983,1.0,-7.2983,-0.001526,False,all
113,NVDA,A,SHORT,2025-10-15 10:00:00-04:00,182.735,1.2044963139914244,2025-10-15 10:30:00-04:00,182.30880000000002,6.5473,183.5133,47.75,4773.53,2025-10-15 10:45:00-04:00,182.8564,EMA21_TRAIL,2,-3.5852,1.0,-4.5852,-0.000961,False,all
114,NVDA,A,LONG,2025-10-29 14:30:00-04:00,205.22,1.4934044683811094,2025-10-29 15:00:00-04:00,206.82335999999998,5.7645,205.33,47.69,4767.94,2025-10-29 15:45:00-04:00,206.9315,EOD,4,0.6233,1.0,-0.3767,-7.9e-05,False,all
115,NVDA,A,SHORT,2025-11-14 09:45:00-05:00,186.945,1.5782305680542115,2025-11-14 10:15:00-05:00,185.96697,6.4092,187.5452,47.68,4766.56,2025-11-14 10:15:00-05:00,187.1035,EMA21_TRAIL,1,-7.2842,1.0,-8.2842,-0.001738,False,all
116,NVDA,A,SHORT,2025-11-17 15:45:00-05:00,186.67,1.0421586660283386,2025-11-18 09:45:00-05:00,181.93398750000003,6.5385,182.9761,47.58,4757.28,2025-11-18 11:15:00-05:00,183.0676,SL,7,-7.4123,1.0,-8.4123,-0.001768,False,all
117,NVDA,A,SHORT,2025-12-01 09:45:00-05:00,178.135,0.916031640664887,2025-12-01 10:15:00-05:00,178.11589750000002,6.6654,179.0319,47.49,4747.87,2025-12-01 10:15:00-05:00,179.1214,SL,1,-6.7024,1.0,-7.7024,-0.001622,False,all
118,NVDA,A,LONG,2025-12-04 15:15:00-05:00,182.31,0.7929630969128253,2025-12-04 15:45:00-05:00,182.701305,6.4862,181.9083,47.4,4739.16,2025-12-04 15:45:00-05:00,183.3583,EOD,1,4.2613,1.0,3.2613,0.000688,True,all
119,NVDA,A,SHORT,2025-12-10 14:00:00-05:00,183.24,0.6150525558615784,2025-12-10 14:30:00-05:00,183.00845,6.4784,183.6235,47.42,4741.43,2025-12-10 14:30:00-05:00,183.7153,SL,1,-4.5794,1.0,-5.5794,-0.001177,False,all
120,NVDA,A,SHORT,2025-12-16 09:45:00-05:00,177.27,0.9904604327831471,2025-12-16 10:15:00-05:00,177.041435,6.6875,178.0319,47.36,4734.85,2025-12-16 10:45:00-05:00,176.9484,EMA21_TRAIL,3,0.622,1.0,-0.378,-8e-05,False,all
121,NVDA,A,SHORT,2025-12-29 14:45:00-05:00,187.965,0.5556312616882104,2025-12-29 15:15:00-05:00,187.6711175,6.3069,188.2267,47.34,4733.47,2025-12-29 15:15:00-05:00,188.059,EMA21_TRAIL,1,-2.4462,1.0,-3.4462,-0.000728,False,all
122,NVDA,A,SHORT,2025-12-29 15:45:00-05:00,188.23,0.5205924475499005,2025-12-30 09:45:00-05:00,187.2713175,6.3144,187.7919,47.3,4729.02,2025-12-30 09:45:00-05:00,187.8858,SL,1,-3.8801,1.0,-4.8801,-0.001032,False,all
123,NVDA,A,LONG,2026-01-02 10:45:00-05:00,188.97,1.112436882497367,2026-01-02 11:15:00-05:00,189.364635,6.2368,188.2522,47.24,4723.14,2026-01-02 13:00:00-05:00,189.1754,EMA21_TRAIL,8,-1.1804,1.0,-2.1804,-0.000462,False,all
124,NVDA,A,LONG,2026-01-05 10:30:00-05:00,189.31,0.9733866745416654,2026-01-05 11:00:00-05:00,190.345125,6.2005,189.3717,47.21,4719.96,2026-01-05 11:45:00-05:00,189.2771,SL,4,-6.6226,1.0,-7.6226,-0.001615,False,all
125,NVDA,A,SHORT,2026-01-05 15:45:00-05:00,188.13,0.7507139042959904,2026-01-06 09:45:00-05:00,189.89000750000002,6.204,190.6407,47.12,4711.34,2026-01-06 09:45:00-05:00,190.736,SL,1,-5.2488,1.0,-6.2488,-0.001326,False,all
126,NVDA,A,SHORT,2026-01-09 11:00:00-05:00,185.3,0.846234036222017,2026-01-09 11:30:00-05:00,185.21734500000002,6.3508,186.0636,47.05,4704.09,2026-01-09 11:30:00-05:00,185.3376,EMA21_TRAIL,1,-0.7639,1.0,-1.7639,-0.000375,False,all
127,NVDA,A,LONG,2026-01-27 15:45:00-05:00,188.56,0.4992390567578545,2026-01-28 09:45:00-05:00,192.19604999999999,6.1166,191.6968,47.02,4701.33,2026-01-28 09:45:00-05:00,191.601,SL,1,-3.6399,1.0,-4.6399,-0.000987,False,all
128,NVDA,A,LONG,2026-01-28 15:30:00-05:00,191.24,0.6356482615141528,2026-01-29 09:30:00-05:00,191.36063249999998,6.1359,190.725,46.97,4695.69,2026-01-29 09:30:00-05:00,190.6296,SL,1,-4.4854,1.0,-5.4854,-0.001168,False,all
129,NVDA,A,SHORT,2026-02-03 15:45:00-05:00,180.28,1.1055733092144833,2026-02-04 09:45:00-05:00,179.12039500000003,6.5462,180.226,46.9,4689.2,2026-02-04 10:45:00-05:00,176.5465,TP,5,16.8489,1.0,15.8489,0.00338,True,all
130,NVDA,A,SHORT,2026-02-04 14:45:00-05:00,175.935,1.1977836563981425,2026-02-04 15:15:00-05:00,174.19286000000002,6.7526,175.3906,47.05,4704.05,2026-02-04 15:15:00-05:00,175.4783,SL,1,-8.6804,1.0,-9.6804,-0.002058,False,all
131,NVDA,A,SHORT,2026-02-04 15:30:00-05:00,175.53,1.205594275913527,2026-02-05 09:30:00-05:00,174.782565,6.7146,175.9882,46.94,4693.37,2026-02-05 09:30:00-05:00,175.3977,EMA21_TRAIL,1,-4.1301,1.0,-5.1301,-0.001093,False,all
132,NVDA,A,LONG,2026-02-09 15:15:00-05:00,189.88,0.8239222078776298,2026-02-09 15:45:00-05:00,190.11501,6.165,189.2911,46.88,4687.24,2026-02-09 15:45:00-05:00,189.825,EMA21_TRAIL,1,-1.7877,1.0,-2.7877,-0.000595,False,all
133,NVDA,A,SHORT,2026-02-17 11:00:00-05:00,184.22,1.343444685159708,2026-02-17 11:30:00-05:00,183.42824000000002,6.3846,184.7717,46.84,4683.45,2026-02-17 11:30:00-05:00,183.9819,EMA21_TRAIL,1,-3.5352,1.0,-4.5352,-0.000968,False,all
134,NVDA,A,LONG,2026-02-20 12:15:00-05:00,187.925,1.061710473894264,2026-02-20 12:45:00-05:00,188.27409,6.2129,187.2124,46.79,4677.92,2026-02-20 15:30:00-05:00,189.7451,TIME,12,9.1391,1.0,8.1391,0.00174,True,all
135,NVDA,A,LONG,2026-03-10 14:30:00-04:00,184.385,0.8518352669633901,2026-03-10 15:00:00-04:00,184.4922,6.3499,183.6404,46.86,4685.06,2026-03-10 15:15:00-04:00,184.3028,EMA21_TRAIL,2,-1.2027,1.0,-2.2027,-0.00047,False,all
136,NVDA,A,LONG,2026-03-16 14:45:00-04:00,183.84,0.6807086098639908,2026-03-16 15:15:00-04:00,185.61276,6.3073,184.9321,46.83,4681.85,2026-03-16 15:15:00-04:00,184.8396,SL,1,-4.8766,1.0,-5.8766,-0.001255,False,all
1,AAPL,A,LONG,2023-05-01 15:30:00-04:00,169.47,0.35703583165136443,2023-05-02 09:30:00-04:00,170.15503499999997,7.3462,169.798,50.0,4999.0,2023-05-02 09:30:00-04:00,169.7131,SL,1,-3.2466,1.0,-4.2466,-0.000849,False,all
2,AAPL,A,LONG,2023-05-03 11:15:00-04:00,169.295,0.47632548925106527,2023-05-03 11:45:00-04:00,169.6197675,7.3617,169.1434,49.95,4993.75,2023-05-03 14:30:00-04:00,169.0589,SL,12,-4.1292,1.0,-5.1292,-0.001027,False,all
3,AAPL,A,LONG,2023-06-01 15:30:00-04:00,179.475,0.40863262946342277,2023-06-02 09:30:00-04:00,181.180545,6.8835,180.7719,49.89,4987.62,2023-06-02 09:30:00-04:00,180.6815,SL,1,-3.435,1.0,-4.435,-0.000889,False,all
4,AAPL,A,LONG,2023-06-02 14:00:00-04:00,180.34,0.4548403840507061,2023-06-02 14:30:00-04:00,180.53021999999999,6.9008,180.0754,49.83,4982.19,2023-06-02 15:45:00-04:00,180.7996,EOD,6,1.8586,1.0,0.8586,0.000172,True,all
5,AAPL,A,SHORT,2023-06-08 09:30:00-04:00,178.37,0.578727637002896,2023-06-08 10:00:00-04:00,177.781065,7.0073,178.3598,49.83,4982.05,2023-06-08 10:15:00-04:00,178.449,SL,2,-4.6802,1.0,-5.6802,-0.00114,False,all
6,AAPL,A,LONG,2023-06-09 15:30:00-04:00,181.065,0.42100600643645747,2023-06-12 09:30:00-04:00,181.3756425,6.8592,180.9546,49.76,4975.37,2023-06-12 10:00:00-04:00,181.3093,EMA21_TRAIL,3,-0.4551,1.0,-1.4551,-0.000292,False,all
7,AAPL,A,LONG,2023-06-23 14:45:00-04:00,186.7,0.3625994143260601,2023-06-23 15:15:00-04:00,186.8283675,6.6557,186.4658,49.74,4972.91,2023-06-23 15:45:00-04:00,186.5467,EMA21_TRAIL,3,-1.8748,1.0,-2.8748,-0.000578,False,all
8,AAPL,A,LONG,2023-06-28 15:30:00-04:00,188.74,0.409323393473045,2023-06-29 09:30:00-04:00,189.32461499999997,6.5629,188.9153,49.7,4969.04,2023-06-29 12:15:00-04:00,189.5802,TIME,12,1.6771,1.0,0.6771,0.000136,True,all
9,AAPL,A,LONG,2023-06-29 15:30:00-04:00,189.28,0.32558514002150457,2023-06-30 09:30:00-04:00,191.8959,6.4745,191.5703,49.7,4968.71,2023-06-30 09:30:00-04:00,191.4745,SL,1,-2.7282,1.0,-3.7282,-0.00075,False,all
10,AAPL,A,SHORT,2023-07-10 15:45:00-04:00,188.62,0.46161849178222714,2023-07-11 09:45:00-04:00,187.796055,6.6095,188.2577,49.65,4963.99,2023-07-11 10:30:00-04:00,188.3518,SL,4,-3.6732,1.0,-4.6732,-0.000941,False,all
11,AAPL,A,LONG,2023-07-13 15:45:00-04:00,190.54,0.3422835432508391,2023-07-14 09:45:00-04:00,190.6602825,6.5028,190.318,49.59,4958.31,2023-07-14 10:45:00-04:00,190.5447,EMA21_TRAIL,5,-0.7517,1.0,-1.7517,-0.000353,False,all
12,AAPL,A,LONG,2023-07-18 09:30:00-04:00,193.1,0.3941601661013731,2023-07-18 10:00:00-04:00,193.406655,6.4069,193.0125,49.57,4955.56,2023-07-18 10:00:00-04:00,193.0384,EMA21_TRAIL,1,-2.3592,1.0,-3.3592,-0.000678,False,all
13,AAPL,A,LONG,2023-07-26 14:15:00-04:00,194.25,0.36424706535198625,2023-07-26 14:45:00-04:00,195.427665,6.3351,195.0634,49.52,4951.2,2023-07-26 14:45:00-04:00,194.9659,SL,1,-2.9254,1.0,-3.9254,-0.000793,False,all
14,AAPL,A,LONG,2023-07-28 15:30:00-04:00,195.52,0.48593360841857475,2023-07-31 09:30:00-04:00,196.21805999999998,6.3033,195.7321,49.47,4946.28,2023-07-31 09:30:00-04:00,195.6343,SL,1,-3.6799,1.0,-4.6799,-0.000946,False,all
15,AAPL,A,LONG,2023-07-31 15:30:00-04:00,196.04,0.33172917547801173,2023-08-01 09:30:00-04:00,196.30810499999998,6.2932,195.9764,49.42,4940.6,2023-08-01 09:30:00-04:00,195.8784,SL,1,-2.7043,1.0,-3.7043,-0.00075,False,all
16,AAPL,A,LONG,2023-08-31 12:30:00-04:00,187.76,0.44319844649905454,2023-08-31 13:00:00-04:00,187.85888249999996,6.5699,187.4157,49.37,4935.89,2023-08-31 13:00:00-04:00,187.7611,EMA21_TRAIL,1,-0.6426,1.0,-1.6426,-0.000333,False,all
17,AAPL,A,SHORT,2023-09-07 15:30:00-04:00,177.94,0.71759628793067,2023-09-08 09:30:00-04:00,178.24083500000003,6.9208,178.9584,49.34,4933.25,2023-09-08 09:30:00-04:00,179.0479,SL,1,-5.5856,1.0,-6.5856,-0.001335,False,all
18,AAPL,A,SHORT,2023-09-15 15:15:00-04:00,174.755,0.40798293509709893,2023-09-15 15:45:00-04:00,174.6076525,7.0539,175.0156,49.27,4925.66,2023-09-15 15:45:00-04:00,175.1031,SL,1,-3.4951,1.0,-4.4951,-0.000913,False,all
19,AAPL,A,LONG,2023-09-20 09:30:00-04:00,178.36,0.45981961729091114,2023-09-20 10:00:00-04:00,178.4942025,6.8926,178.0344,49.21,4920.17,2023-09-20 10:00:00-04:00,177.9454,SL,1,-3.7829,1.0,-4.7829,-0.000972,False,all
20,AAPL,A,SHORT,2023-09-22 15:00:00-04:00,175.735,0.47092373646856733,2023-09-22 15:30:00-04:00,175.5971575,6.9981,176.0681,49.15,4914.39,2023-09-22 15:45:00-04:00,174.8374,EOD,2,5.317,1.0,4.317,0.000878,True,all
21,AAPL,A,SHORT,2023-09-27 15:45:00-04:00,170.41,0.5748307163375644,2023-09-28 09:45:00-04:00,168.265825,7.3079,168.8407,49.19,4917.7,2023-09-28 09:45:00-04:00,168.9251,SL,1,-4.8178,1.0,-5.8178,-0.001183,False,all
22,AAPL,A,LONG,2023-11-21 09:30:00-05:00,190.78,0.3689634112819697,2023-11-21 10:00:00-05:00,190.93542,6.4313,190.5665,49.12,4910.89,2023-11-21 10:00:00-05:00,190.7396,EMA21_TRAIL,1,-1.2595,1.0,-2.2595,-0.00046,False,all
23,AAPL,A,SHORT,2023-12-21 15:30:00-05:00,194.7,0.45693640970509714,2023-12-22 09:30:00-05:00,195.1024,6.2898,195.5593,49.09,4907.63,2023-12-22 09:30:00-05:00,194.9974,EMA21_TRAIL,1,0.6601,1.0,-0.3399,-6.9e-05,False,all
24,AAPL,A,SHORT,2023-12-26 15:15:00-05:00,193.42,0.22827730653031178,2023-12-26 15:45:00-05:00,193.14338,6.3519,193.3717,49.07,4906.29,2023-12-26 15:45:00-05:00,193.1865,EOD,1,-0.2742,1.0,-1.2742,-0.00026,False,all
25,AAPL,A,SHORT,2023-12-29 15:15:00-05:00,192.675,0.2976480157448109,2023-12-29 15:45:00-05:00,192.413745,6.373,192.7114,49.05,4904.01,2023-12-29 15:45:00-05:00,192.8077,SL,1,-2.511,1.0,-3.511,-0.000716,False,all
26,AAPL,A,LONG,2024-01-10 09:45:00-05:00,184.265,0.44793224267556464,2024-01-10 10:15:00-05:00,184.67229,6.6341,184.2244,49.01,4899.5,2024-01-10 10:15:00-05:00,184.1322,SL,1,-3.5827,1.0,-4.5827,-0.000935,False,all
27,AAPL,A,SHORT,2024-01-31 14:30:00-05:00,186.66,0.5182654446743523,2024-01-31 15:00:00-05:00,185.907,6.5825,186.4253,48.95,4893.92,2024-01-31 15:45:00-05:00,184.792,TP,4,7.3393,1.0,6.3393,0.001295,True,all
28,AAPL,A,SHORT,2024-02-01 10:15:00-05:00,186.12,0.7100612863017024,2024-02-01 10:45:00-05:00,185.9719675,6.5874,186.682,49.0,4899.26,2024-02-01 12:00:00-05:00,186.093,EMA21_TRAIL,6,-0.7973,1.0,-1.7973,-0.000367,False,all
29,AAPL,A,LONG,2024-02-06 09:45:00-05:00,187.95,0.633858709538363,2024-02-06 10:15:00-05:00,188.13402,6.5079,187.5002,48.97,4896.46,2024-02-06 10:15:00-05:00,187.836,EMA21_TRAIL,1,-1.9393,1.0,-2.9393,-0.0006,False,all
30,AAPL,A,LONG,2024-02-07 15:30:00-05:00,189.05,0.36623278777871987,2024-02-08 09:30:00-05:00,189.59474999999998,6.4526,189.2285,48.94,4892.52,2024-02-08 09:30:00-05:00,189.1339,SL,1,-2.9737,1.0,-3.9737,-0.000812,False,all
31,AAPL,A,SHORT,2024-02-08 15:15:00-05:00,188.355,0.3012892656748881,2024-02-08 15:45:00-05:00,188.2008525,6.4938,188.5021,48.89,4887.55,2024-02-08 15:45:00-05:00,188.4742,EMA21_TRAIL,1,-1.775,1.0,-2.775,-0.000568,False,all
32,AAPL,A,SHORT,2024-02-13 15:45:00-05:00,185.085,0.44488713395581686,2024-02-14 09:45:00-05:00,184.18786,6.6302,184.6327,48.85,4883.77,2024-02-14 11:00:00-05:00,183.2147,TP,6,6.4521,1.0,5.4521,0.001116,True,all
33,AAPL,A,SHORT,2024-02-29 15:15:00-05:00,180.58,0.4294832307402262,2024-02-29 15:45:00-05:00,180.14488250000002,6.7851,180.5744,48.89,4888.23,2024-02-29 15:45:00-05:00,180.6647,SL,1,-3.5267,1.0,-4.5267,-0.000926,False,all
34,AAPL,A,SHORT,2024-03-07 09:45:00-05:00,169.71,0.5599885089523191,2024-03-07 10:15:00-05:00,169.42024750000002,7.2065,169.9802,48.84,4882.7,2024-03-07 11:15:00-05:00,169.3997,EMA21_TRAIL,5,0.1484,1.0,-0.8516,-0.000174,False,all
35,AAPL,A,SHORT,2024-03-07 12:00:00-05:00,169.375,0.5164036479676112,2024-03-07 12:30:00-05:00,169.1104025,7.217,169.6268,48.82,4880.85,2024-03-07 13:00:00-05:00,169.3746,EMA21_TRAIL,3,-1.907,1.0,-2.907,-0.000596,False,all
36,AAPL,A,SHORT,2024-03-13 15:30:00-04:00,171.595,0.35122018492764107,2024-03-14 09:30:00-04:00,172.87352,7.0542,173.2247,48.78,4876.94,2024-03-14 09:30:00-04:00,173.3114,SL,1,-3.0886,1.0,-4.0886,-0.000838,False,all
37,AAPL,A,LONG,2024-03-20 09:30:00-04:00,175.36,0.4470145371290536,2024-03-20 10:00:00-04:00,175.76784,6.9308,175.3208,48.73,4871.85,2024-03-20 12:30:00-04:00,176.445,TP,11,4.6933,1.0,3.6933,0.000758,True,all
38,AAPL,A,SHORT,2024-04-02 15:30:00-04:00,169.075,0.24151386365547026,2024-04-03 09:30:00-04:00,168.65063250000003,7.2273,168.8921,48.76,4874.54,2024-04-03 09:30:00-04:00,168.9766,SL,1,-2.3558,1.0,-3.3558,-0.000688,False,all
39,AAPL,A,SHORT,2024-04-05 15:15:00-04:00,169.895,0.39261773844131104,2024-04-05 15:45:00-04:00,169.73509,7.1747,170.1277,48.71,4870.19,2024-04-05 15:45:00-04:00,169.7648,EOD,1,-0.2134,1.0,-1.2134,-0.000249,False,all
40,AAPL,A,SHORT,2024-04-17 09:30:00-04:00,170.2,0.7408560604331134,2024-04-17 10:00:00-04:00,169.7900625,7.1691,170.5309,48.69,4867.98,2024-04-17 10:00:00-04:00,170.2751,EMA21_TRAIL,1,-3.4773,1.0,-4.4773,-0.00092,False,all
41,AAPL,A,SHORT,2024-04-17 14:30:00-04:00,169.13,0.5417975508801994,2024-04-17 15:00:00-04:00,168.165875,7.2302,168.7077,48.63,4862.5,2024-04-17 15:45:00-04:00,168.094,EOD,4,0.5196,1.0,-0.4804,-9.9e-05,False,all
42,AAPL,A,SHORT,2024-04-19 14:00:00-04:00,165.645,0.44366809253085654,2024-04-19 14:30:00-04:00,164.95748,7.3686,165.4011,48.62,4861.02,2024-04-19 15:45:00-04:00,165.0425,EOD,6,-0.6263,1.0,-1.6263,-0.000335,False,all
43,AAPL,A,LONG,2024-05-07 15:30:00-04:00,182.27,0.5150175913260551,2024-05-08 09:30:00-04:00,182.921415,6.6414,182.4064,48.59,4858.39,2024-05-08 09:30:00-04:00,182.3152,SL,1,-4.0261,1.0,-5.0261,-0.001035,False,all
44,AAPL,A,LONG,2024-05-17 15:45:00-04:00,189.865,0.25191146400192976,2024-05-20 09:45:00-04:00,190.11501,6.3821,189.8631,48.53,4852.37,2024-05-20 09:45:00-04:00,190.7475,TP,1,4.0365,1.0,3.0365,0.000626,True,all
45,AAPL,A,LONG,2024-06-04 09:45:00-04:00,193.2,0.5336713049709003,2024-06-04 10:15:00-04:00,193.726815,6.2658,193.1931,48.55,4854.4,2024-06-04 12:30:00-04:00,194.5628,TP,10,5.2383,1.0,4.2383,0.000873,True,all
46,AAPL,A,SHORT,2024-06-21 15:30:00-04:00,210.54,0.6492251446876215,2024-06-24 09:30:00-04:00,207.59615,5.8511,208.2454,48.59,4857.64,2024-06-24 09:45:00-04:00,208.3495,SL,2,-4.4079,1.0,-5.4079,-0.001113,False,all
47,AAPL,A,LONG,2024-06-27 10:30:00-04:00,213.335,0.7980310329143531,2024-06-27 11:00:00-04:00,213.38163749999998,5.6849,212.5836,48.52,4851.23,2024-06-27 11:00:00-04:00,213.3733,EMA21_TRAIL,1,-0.0476,1.0,-1.0476,-0.000216,False,all
48,AAPL,A,LONG,2024-07-01 15:15:00-04:00,215.54,0.8229515738886501,2024-07-01 15:45:00-04:00,216.12300749999997,5.6104,215.3001,48.5,4849.18,2024-07-01 15:45:00-04:00,216.5916,EOD,1,2.6293,1.0,1.6293,0.000336,True,all
49,AAPL,A,LONG,2024-07-03 10:15:00-04:00,219.3,0.7878004130306873,2024-07-03 10:45:00-04:00,219.9449175,5.5137,219.1571,48.51,4849.81,2024-07-03 12:45:00-04:00,221.2153,TP,9,7.0042,1.0,6.0042,0.001238,True,all
50,AAPL,A,SHORT,2024-07-11 15:30:00-04:00,228.165,0.7999797876412309,2024-07-12 09:30:00-04:00,228.91548500000002,5.3031,229.7155,48.56,4854.82,2024-07-12 09:30:00-04:00,229.8303,SL,1,-4.8514,1.0,-5.8514,-0.001205,False,all
51,AAPL,A,LONG,2024-07-15 15:30:00-04:00,233.98,0.7261561282848822,2024-07-16 09:30:00-04:00,235.3226025,5.1514,234.5964,48.49,4847.97,2024-07-16 09:45:00-04:00,234.4791,SL,2,-4.345,1.0,-5.345,-0.001103,False,all
52,AAPL,A,SHORT,2024-07-26 15:15:00-04:00,218.625,0.7657552062376362,2024-07-26 15:45:00-04:00,218.1058925,5.5508,218.8716,48.43,4841.62,2024-07-26 15:45:00-04:00,218.139,EOD,1,-0.1839,1.0,-1.1839,-0.000245,False,all
53,AAPL,A,LONG,2024-07-31 15:15:00-04:00,221.87,0.750013278671798,2024-07-31 15:45:00-04:00,222.9364125,5.428,222.1864,48.4,4839.44,2024-07-31 15:45:00-04:00,222.0753,SL,1,-4.6741,1.0,-5.6741,-0.001172,False,all
54,AAPL,A,LONG,2024-08-08 15:15:00-04:00,212.16,0.8598097871427082,2024-08-08 15:45:00-04:00,213.09149250000002,5.671,212.2317,48.34,4832.76,2024-08-08 15:45:00-04:00,213.2433,EOD,1,0.861,1.0,-0.139,-2.9e-05,False,all
55,AAPL,A,LONG,2024-08-09 09:30:00-04:00,212.27,0.9350754746182681,2024-08-09 10:00:00-04:00,212.70629999999997,5.6799,211.7712,48.33,4831.62,2024-08-09 10:15:00-04:00,214.5942,TP,2,10.7231,1.0,9.7231,0.002012,True,all
56,AAPL,A,LONG,2024-08-20 15:00:00-04:00,226.325,0.41224446071576387,2024-08-20 15:30:00-04:00,226.603245,5.3412,226.191,48.41,4840.35,2024-08-20 15:45:00-04:00,226.4167,EOD,2,-0.9962,1.0,-1.9962,-0.000412,False,all
57,AAPL,A,LONG,2024-08-21 10:45:00-04:00,226.36,0.6537395176779197,2024-08-21 11:15:00-04:00,227.09348999999997,5.3264,226.4398,48.38,4837.35,2024-08-21 11:15:00-04:00,226.3967,EMA21_TRAIL,1,-3.7111,1.0,-4.7111,-0.000974,False,all
58,AAPL,A,SHORT,2024-09-06 15:15:00-04:00,221.09,0.7636374468702259,2024-09-06 15:45:00-04:00,220.6896,5.4745,221.4532,48.33,4831.64,2024-09-06 15:45:00-04:00,221.564,SL,1,-4.7867,1.0,-5.7867,-0.001198,False,all
59,AAPL,A,LONG,2024-09-13 09:45:00-04:00,222.5,0.7144992525036885,2024-09-13 10:15:00-04:00,223.11149999999998,5.4074,222.397,48.26,4824.85,2024-09-13 10:15:00-04:00,222.2858,SL,1,-4.4649,1.0,-5.4649,-0.001133,False,all
60,AAPL,A,SHORT,2024-09-25 10:00:00-04:00,227.15,0.7077536198516059,2024-09-25 10:30:00-04:00,226.22683,5.3258,226.9346,48.19,4818.39,2024-09-25 13:15:00-04:00,225.5227,TIME,12,3.7501,1.0,2.7501,0.000571,True,all
61,AAPL,A,LONG,2024-09-30 15:15:00-04:00,231.21,0.5795371162112423,2024-09-30 15:45:00-04:00,231.585735,5.2045,231.0062,48.21,4820.14,2024-09-30 15:45:00-04:00,232.7336,EOD,1,5.9739,1.0,4.9739,0.001032,True,all
