trade_id,symbol,combo,direction,signal_bar,signal_close,atr_at_signal,entry_bar,entry_price,shares,stop_loss,risk_amount,equity_at_entry,exit_bar,exit_price,exit_reason,bars_held_at_exit,gross_pnl,commission,net_pnl,net_pnl_pct,won,period,regime_at_entry,spy_adx_at_entry,spy_trending_at_entry,bb_mid_at_entry,entry_to_mid_dist
4,GLD,C,LONG,2024-11-14,237.03,3.0468037005119797,2024-11-15,237.63876,0.6302,234.592,24.96,2494.9,2024-11-22,249.7501,BB_MID,6,7.6322,1.0,6.6322,0.002658,True,all,corrective,24.66,False,249.6352,-11.9965
5,GLD,C,LONG,2025-05-14,293.19,6.127760270841242,2025-05-15,294.277065,0.51,288.1493,25.02,2500.53,2025-05-20,303.4582,BB_MID,4,4.6827,1.0,3.6827,0.001473,True,all,corrective,18.3,False,305.324,-11.0469
6,GLD,C,LONG,2025-06-27,301.25,4.236589490874661,2025-06-30,302.53619249999997,0.4966,298.2996,25.04,2503.21,2025-07-02,309.1004,BB_MID,3,3.2601,1.0,2.2601,0.000903,True,all,corrective,16.01,False,308.8082,-6.2721
7,GLD,C,LONG,2025-07-30,301.04,3.604982381223291,2025-07-31,304.74229499999996,0.4933,301.1373,25.05,2504.47,2025-08-01,308.9854,BB_MID,2,2.0931,1.0,1.0931,0.000436,True,all,trending,32.37,True,307.9745,-3.2322
1,GOOGL,C,LONG,2024-03-04,133.3,3.137742359002474,2024-03-05,131.94593999999998,1.1368,128.8082,25.0,2499.0,2024-03-13,139.7601,BB_MID,7,8.8833,1.0,7.8833,0.003155,True,all,trending,31.12,True,142.1603,-10.2143
2,GOOGL,C,LONG,2024-07-26,167.02,4.162058570003969,2024-07-29,168.90440999999998,0.8905,164.7424,25.07,2505.88,2024-08-02,164.66,SL,5,-3.7798,1.0,-4.7798,-0.001907,False,all,trending,36.9,True,182.196,-13.2916
3,GOOGL,C,LONG,2024-09-03,157.38,3.9513776190106995,2024-09-04,156.72832499999998,0.9575,152.7769,25.01,2500.1,2024-09-06,152.7006,SL,3,-3.8566,1.0,-4.8566,-0.001943,False,all,corrective,18.95,False,162.958,-6.2297
4,GOOGL,C,LONG,2024-09-10,148.63,4.139700283541346,2024-09-11,149.98495499999999,0.9982,145.8453,24.95,2494.25,2024-09-17,159.2803,BB_MID,5,9.2786,1.0,8.2786,0.003319,True,all,corrective,20.06,False,160.794,-10.809
5,GOOGL,C,LONG,2025-02-07,185.32,5.851422086472278,2025-02-10,187.41366,0.8012,181.5622,25.03,2501.53,2025-02-21,181.4715,SL,9,-4.7608,1.0,-5.7608,-0.002303,False,all,corrective,12.91,False,195.7408,-8.3271
6,GOOGL,C,LONG,2025-10-10,236.57,5.482193234446011,2025-10-13,240.01995,0.6239,234.5378,24.96,2494.76,2025-10-15,250.9844,BB_MID,3,6.8406,1.0,5.8406,0.002341,True,all,trending,27.91,True,247.2182,-7.1983
7,GOOGL,C,LONG,2026-02-10,318.59,10.135720917548245,2026-02-11,319.3245825,0.4699,309.1889,25.01,2499.61,2026-02-12,309.0343,SL,2,-4.835,1.0,-5.835,-0.002334,False,all,corrective,11.04,False,331.902,-12.5774
1,JPM,C,LONG,2024-04-12,182.89,3.4421324752137377,2024-04-15,184.88239499999997,0.8113,181.4403,25.0,2499.0,2024-04-16,181.3495,SL,2,-2.8663,1.0,-3.8663,-0.001547,False,all,corrective,18.23,False,195.927,-11.0446
2,JPM,C,LONG,2024-06-12,191.47,3.5841201349245067,2024-06-13,192.5612325,0.7775,188.9771,24.95,2494.13,2024-06-20,198.4957,BB_MID,5,4.6138,1.0,3.6138,0.001449,True,all,corrective,18.82,False,199.029,-6.4678
3,JPM,C,LONG,2024-09-10,205.565,5.062464184140396,2024-09-11,205.11250499999997,0.7306,200.05,24.98,2496.75,2024-09-24,211.6641,TIME,10,4.7869,1.0,3.7869,0.001517,True,all,corrective,20.06,False,216.1488,-11.0362
4,JPM,C,LONG,2025-10-10,300.97,5.332425673163529,2025-10-13,305.68276499999996,0.4908,300.3503,25.01,2499.53,2025-10-14,300.2002,SL,2,-2.6909,1.0,-3.6909,-0.001477,False,all,trending,27.91,True,310.6385,-4.9557
5,JPM,C,LONG,2026-01-14,307.77,6.59275920329303,2026-01-15,308.66925749999996,0.4851,302.0765,24.96,2494.84,2026-01-20,301.9255,SL,3,-3.2717,1.0,-4.2717,-0.001712,False,all,corrective,11.67,False,322.9613,-14.292
1,META,C,LONG,2024-07-17,462.05,15.030852733461863,2024-07-18,474.95736,0.3158,459.9265,25.0,2499.0,2024-07-25,459.6965,SL,6,-4.8196,1.0,-5.8196,-0.002329,False,all,trending,50.08,True,508.0092,-33.0519
2,META,C,LONG,2024-11-15,554.07,13.993836237423102,2024-11-18,556.4280749999999,0.2688,542.4342,24.93,2492.18,2024-11-26,572.9734,BB_MID,7,4.4481,1.0,3.4481,0.001384,True,all,corrective,23.04,False,576.2448,-19.8167
3,META,C,LONG,2025-10-01,717.74,16.047488194332274,2025-10-02,722.9612999999999,0.2071,706.9138,24.96,2494.63,2025-10-06,706.5604,SL,3,-3.3969,1.0,-4.3969,-0.001763,False,all,trending,26.15,True,756.2283,-33.267
4,META,C,LONG,2025-10-30,665.89,21.388446148050058,2025-10-31,674.587125,0.2215,653.1987,24.9,2489.23,2025-10-31,652.8721,SL,1,-4.8097,1.0,-5.8097,-0.002334,False,all,corrective,18.98,False,722.8508,-48.2636
5,META,C,LONG,2025-11-03,637.37,21.95746121949215,2025-11-04,628.2339599999999,0.2372,606.2765,24.83,2482.42,2025-11-07,605.9734,SL,4,-5.2798,1.0,-6.2798,-0.00253,False,all,corrective,17.43,False,715.8125,-87.5785
6,META,C,LONG,2026-01-13,630.9,14.05932056607308,2026-01-14,626.3430149999999,0.2372,612.2837,24.76,2475.14,2026-01-20,611.9776,SL,4,-3.4075,1.0,-4.4075,-0.001781,False,all,corrective,12.46,False,655.5005,-29.1575
1,MSFT,C,LONG,2024-10-07,409.47,6.954742986073783,2024-10-08,411.04542,0.3649,404.0907,25.0,2499.0,2024-10-21,418.6905,TIME,10,2.7899,1.0,1.7899,0.000716,True,all,corrective,19.18,False,426.49,-15.4446
2,MSFT,C,LONG,2026-01-14,459.625,8.244608217131939,2026-01-15,464.161965,0.3233,455.9174,25.01,2499.79,2026-01-20,455.6894,SL,3,-2.7389,1.0,-3.7389,-0.001496,False,all,corrective,11.67,False,480.006,-15.844
3,MSFT,C,LONG,2026-01-21,444.0,8.813497378423186,2026-01-22,448.15896749999996,0.3342,439.3455,24.96,2495.05,2026-01-27,480.3597,BB_MID,4,10.7606,1.0,9.7606,0.003912,True,all,corrective,12.34,False,474.6625,-26.5035
4,MSFT,C,LONG,2026-01-29,433.12,13.32371739741326,2026-01-30,439.7447625,0.3418,426.421,25.05,2503.81,2026-02-02,426.2078,SL,2,-4.6264,1.0,-5.6264,-0.002247,False,all,corrective,10.59,False,467.6893,-27.9445
5,MSFT,C,LONG,2026-02-03,411.25,13.073389986194217,2026-02-04,410.8903425,0.3648,397.817,24.98,2497.19,2026-02-05,397.618,SL,2,-4.8417,1.0,-5.8417,-0.002339,False,all,corrective,10.79,False,459.4447,-48.5544
1,NVDA,C,LONG,2025-09-03,170.6,4.923077182842962,2025-09-04,170.675295,0.8789,165.7522,25.0,2499.0,2025-09-05,165.6693,SL,2,-4.3995,1.0,-5.3995,-0.002161,False,all,corrective,21.56,False,178.8495,-8.1742
2,NVDA,C,LONG,2026-02-04,174.195,5.743820179700316,2026-02-05,174.957435,0.8552,169.2136,24.94,2492.6,2026-02-06,185.1174,BB_MID,2,8.6884,1.0,7.6884,0.003084,True,all,corrective,11.5,False,185.5247,-10.5673
1,USMV,C,LONG,2024-04-10,81.62,0.5647100551554805,2024-04-11,81.64079999999998,1.8373,81.0761,25.0,2499.0,2024-04-11,81.0356,SL,1,-1.112,1.0,-2.112,-0.000845,False,all,corrective,19.2,False,82.603,-0.9622
2,USMV,C,LONG,2024-04-12,80.455,0.6082193842922258,2024-04-15,81.170565,1.8457,80.5623,24.97,2495.89,2024-04-15,80.5221,SL,1,-1.1969,1.0,-2.1969,-0.00088,False,all,corrective,18.23,False,82.4458,-1.2752
3,USMV,C,LONG,2024-12-17,90.47,0.600244791841602,2024-12-18,90.40518,1.655,89.8049,24.94,2492.69,2024-12-18,89.76,SL,1,-1.0677,1.0,-2.0677,-0.00083,False,all,corrective,21.8,False,92.9565,-2.5513
4,USMV,C,LONG,2025-06-17,92.12,0.8491531143319639,2025-06-18,92.0710125,1.6231,91.2219,24.91,2489.62,2025-06-24,93.1234,BB_MID,4,1.7081,1.0,0.7081,0.000284,True,all,corrective,16.24,False,93.1727,-1.1017
5,USMV,C,LONG,2025-09-16,93.105,0.6487621305460037,2025-09-17,93.46670999999999,1.5986,92.8179,24.9,2489.33,2025-09-23,94.0679,BB_MID,5,0.9612,1.0,-0.0388,-1.6e-05,False,all,trending,27.1,True,94.073,-0.6063
6,USMV,C,LONG,2025-10-16,93.325,0.7054488409394709,2025-10-17,93.596775,1.5958,92.8913,24.89,2488.29,2025-10-20,94.5827,BB_MID,2,1.5733,1.0,0.5733,0.00023,True,all,trending,26.63,True,94.5085,-0.9117
7,USMV,C,LONG,2025-10-29,93.04,0.7052054839575939,2025-10-30,92.95645499999999,1.6065,92.2512,24.89,2487.87,2025-11-03,92.2051,SL,3,-1.207,1.0,-2.207,-0.000887,False,all,corrective,19.8,False,94.5222,-1.5658
1,WMT,C,LONG,2023-11-16,52.01,0.9631944589456798,2023-11-17,51.96596999999999,2.8865,51.0028,25.0,2499.0,2023-12-01,50.9773,SL,10,-2.8539,1.0,-3.8539,-0.001542,False,all,trending,25.79,True,54.607,-2.641
2,WMT,C,LONG,2024-04-02,59.16,0.7272061594724675,2024-04-03,59.439705,2.5187,58.7125,24.95,2494.15,2024-04-10,60.5797,BB_MID,6,2.8713,1.0,1.8713,0.00075,True,all,corrective,24.47,False,60.6268,-1.187
3,WMT,C,LONG,2025-06-13,94.415,1.825365350446719,2025-06-16,94.8474,1.579,93.022,24.96,2495.02,2025-06-23,97.7911,BB_MID,5,4.648,1.0,3.648,0.001462,True,all,corrective,17.06,False,97.3965,-2.5491
